"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"CST7"	"CST7"	-0.133591252202287	-0.155047763841065	0.413668956857265	-0.0824901665658751	-0.191938134480006	"S04"	0.413668956857265	"IS03"
"COTL1"	"COTL1"	0.194820485180441	-0.484454315657669	0.40241725081686	-0.108294459774416	-0.142847612892736	"S04"	0.40241725081686	"IS03"
"IFITM2"	"IFITM2"	0.21495384173529	-0.0800211763863851	0.396676745399412	-0.699523006434421	-0.38271142686802	"S04"	0.396676745399412	"IS03"
"CXCL13"	"CXCL13"	-0.151525785681466	0.0137075476352929	0.395708275777538	-0.212534503205614	-0.30666952222119	"S04"	0.395708275777538	"IS03"
"PKM"	"PKM"	0.158438676626264	-0.343638890070053	0.390571898303776	-0.322988134475658	-0.137787672137321	"S04"	0.390571898303776	"IS03"
"UQCR11"	"UQCR11"	-2.05360105087883e-05	-0.212653705246338	0.390049023258212	-0.500437765335846	0.0233689231695503	"S04"	0.390049023258212	"IS03"
"CKLF"	"CKLF"	0.172363405613332	-0.32887575088428	0.388877896619772	-0.228433221744201	-0.24450171394236	"S04"	0.388877896619772	"IS03"
"SEM1"	"SEM1"	-0.3601791549033	-0.335508166795738	0.388158121916035	0.204386582687968	0.276938673057663	"S04"	0.388158121916035	"IS03"
"CCL4"	"CCL4"	-0.216853810806175	-0.122024175199871	0.386555121695433	-0.20495881672766	0.0135390395684861	"S04"	0.386555121695433	"IS03"
"ECH1"	"ECH1"	-0.047656685496833	-0.330831702146555	0.386079613488812	-0.0605386730580734	-0.0185345272066693	"S04"	0.386079613488812	"IS03"
"NEDD8"	"NEDD8"	0.11597006727774	-0.241232431732299	0.385844229335421	-0.483289809273065	-0.113394986020892	"S04"	0.385844229335421	"IS03"
"SERF2"	"SERF2"	0.177828594140014	-0.0801233782828874	0.384947050627837	-1.43076402931887	0.199724807960052	"S04"	0.384947050627837	"IS03"
"PDCD1"	"PDCD1"	0.0101983712165454	-0.337141751926043	0.381171516543008	0.0284800107303662	-0.150083451849898	"S04"	0.381171516543008	"IS03"
"HAVCR2"	"HAVCR2"	-0.135116156129199	-0.124020519627975	0.380260511084618	-0.179509725156309	-0.114687156602774	"S04"	0.380260511084618	"IS03"
"LAG3"	"LAG3"	-0.0882086545417131	-0.227262726763597	0.379748297363014	0.0296255855540511	-0.16955684616115	"S04"	0.379748297363014	"IS03"
"HSPB1"	"HSPB1"	0.0210957023049236	-0.29172023148116	0.378297445617266	-0.23076841018755	-0.0529194747419051	"S04"	0.378297445617266	"IS03"
"APOBEC3G"	"APOBEC3G"	-0.0450315080707472	-0.335697306858548	0.376677622525687	0.0301271791659523	-0.0619813883856799	"S04"	0.376677622525687	"IS03"
"ENO1"	"ENO1"	0.0757702078842676	-0.340717447784135	0.37361297595055	-0.188054923059251	-0.0816543087080731	"S04"	0.37361297595055	"IS03"
"TMA7"	"TMA7"	-0.0654971237237281	-0.30354494730106	0.372449573223588	-0.194261158260775	0.081604707849391	"S04"	0.372449573223588	"IS03"
"TSHZ2"	"TSHZ2"	-0.0796779758709757	-0.123934253150579	0.371998284123147	0.00184294375861833	-0.310795129335591	"S04"	0.371998284123147	"IS03"
"ALOX5AP"	"ALOX5AP"	-0.196686306066496	-0.125917678842984	0.366378826696334	-0.545288989385225	0.258315152042999	"S04"	0.366378826696334	"IS03"
"GFOD1"	"GFOD1"	-0.187015419124225	-0.185023521641636	0.363319772912531	-0.0898015027160182	0.0252323834945383	"S04"	0.363319772912531	"IS03"
"PSMB9"	"PSMB9"	-0.051639569443207	-0.343952056296068	0.357713777779046	-0.117453454938672	0.0948118668796167	"S04"	0.357713777779046	"IS03"
"CD27"	"CD27"	-0.0242039434897341	-0.240614127638996	0.355948197564578	-0.0567502167423927	-0.146457356369067	"S04"	0.355948197564578	"IS03"
"CD52"	"CD52"	0.0984008987777373	-0.307679826638953	0.355044675286552	-0.26991420430931	-0.0795991349004215	"S04"	0.355044675286552	"IS03"
"SNRPD2"	"SNRPD2"	0.0706505015853282	-0.222893784378704	0.353217933795821	-0.488890863285951	-0.0144555513374546	"S04"	0.353217933795821	"IS03"
"CORO1A"	"CORO1A"	0.173830619494561	-0.479164550889289	0.35157404967963	-0.32411096906055	0.115407871723996	"S04"	0.35157404967963	"IS03"
"RPS26"	"RPS26"	-0.0360626472336487	-0.232697765837782	0.348785481565191	-0.445011999763355	0.14004230014159	"S04"	0.348785481565191	"IS03"
"LSP1"	"LSP1"	-0.0853540037212257	-0.377417278239827	0.348160800498185	-0.08502127165002	0.19159085183182	"S04"	0.348160800498185	"IS03"
"PIK3IP1"	"PIK3IP1"	-0.101374478045957	-0.335432929277483	0.346996423927136	-0.0745870872638411	0.145464031232624	"S04"	0.346996423927136	"IS03"
"SIT1"	"SIT1"	-0.0485919633222375	-0.223095609029119	0.343297680308775	-0.0397186117436915	-0.127191788043149	"S04"	0.343297680308775	"IS03"
"CLPP"	"CLPP"	-0.153029160552099	-0.188932530854867	0.338796949338704	-0.123092353322755	0.0437623702289118	"S04"	0.338796949338704	"IS03"
"PPP1CA"	"PPP1CA"	0.164628428188394	-0.538453211930618	0.33518407499279	-0.174411153745427	0.145307501915229	"S04"	0.33518407499279	"IS03"
"ANXA6"	"ANXA6"	0.0837506022909009	-0.276275132140343	0.330334640792356	-0.290380615815621	-0.0505453853147235	"S04"	0.330334640792356	"IS03"
"HLA-B"	"HLA-B"	0.27375789482881	0.0874210465631938	0.330070396337015	-1.88481141939511	0.199908165943666	"S04"	0.330070396337015	"IS03"
"LAIR2"	"LAIR2"	0.0100210240292033	-0.112131613765224	0.32915701151007	-0.0534714017376076	-0.355429192071038	"S04"	0.32915701151007	"IS03"
"MIF"	"MIF"	0.0637609378932767	-0.293777310141538	0.329050199120832	-0.411771793854396	0.0932086932220699	"S04"	0.329050199120832	"IS03"
"TRAPPC1"	"TRAPPC1"	0.0419619811825355	-0.248319360174987	0.326268114299226	-0.464378631385139	0.0968202656279078	"S04"	0.326268114299226	"IS03"
"RANBP1"	"RANBP1"	0.0924372424046097	-0.279017060602314	0.324741862720997	-0.256891107260699	-0.0733061255990537	"S04"	0.324741862720997	"IS03"
"CAP1"	"CAP1"	-0.0764536297940182	-0.510446672840904	0.324005046762948	0.189801410438255	0.23489562832169	"S04"	0.324005046762948	"IS03"
"NDUFA13"	"NDUFA13"	0.134985486208563	-0.253324350270789	0.314278560054047	-0.637278502978708	0.102954972972083	"S04"	0.314278560054047	"IS03"
"UBL5"	"UBL5"	0.142667548239419	-0.445841684445645	0.313607890937269	-0.171315409071653	0.0688510533030772	"S04"	0.313607890937269	"IS03"
"PLEKHF1"	"PLEKHF1"	-0.210616961839407	-0.224620782905774	0.30782563347583	-0.0868250945261818	0.213508168481968	"S04"	0.30782563347583	"IS03"
"GZMB"	"GZMB"	-0.254763619152935	-0.0401203498619861	0.306730040930548	-0.241123701603959	0.102707981334741	"S04"	0.306730040930548	"IS03"
"TXNIP"	"TXNIP"	-0.301926315448373	-0.0998333376338481	0.306706233168634	-0.00679910343629478	0.104977240405818	"S04"	0.306706233168634	"IS03"
"RPL26"	"RPL26"	0.303511800072938	-0.0135561919846432	0.3063186960383	-1.65376815700935	0.191359507958707	"S04"	0.3063186960383	"IS03"
"RNF167"	"RNF167"	-0.0424311735706068	-0.27767078785034	0.30617584577442	-0.283259682748227	0.178977094321901	"S04"	0.30617584577442	"IS03"
"SLA"	"SLA"	-0.338663040961198	-0.218517703106528	0.304705183732862	0.188255165012392	0.213485201613561	"S04"	0.304705183732862	"IS03"
"CAPZB"	"CAPZB"	0.178614384733088	-0.481672524251027	0.302488614394198	-0.0980560851027319	0.0377697491029372	"S04"	0.302488614394198	"IS03"
"APOBEC3C"	"APOBEC3C"	-0.0690604930266422	-0.164528468417435	0.300692642763026	-0.0556473450373735	-0.104646144131618	"S04"	0.300692642763026	"IS03"
"PTMA"	"PTMA"	0.166533814287008	-0.22445304020584	0.300224633792239	-0.272066054315977	-0.219117299838657	"S04"	0.300224633792239	"IS03"
"MYL6"	"MYL6"	0.233882504400883	-0.363517338013263	0.299039797358454	-0.334037556165295	-0.0606265421109261	"S04"	0.299039797358454	"IS03"
"TMSB10"	"TMSB10"	0.28488077641077	-0.0680271302514177	0.298293097756493	-0.673936947925853	-0.360550004980866	"S04"	0.298293097756493	"IS03"
"DUSP2"	"DUSP2"	-0.0223810272541241	-0.268722770332134	0.297975704977677	0.0950417684093829	-0.113538632594036	"S04"	0.297975704977677	"IS03"
"CALM3"	"CALM3"	0.0744891970635202	-0.332852337841523	0.294389877676961	-0.127157250583306	-0.00137251762292266	"S04"	0.294389877676961	"IS03"
"PGK1"	"PGK1"	0.0927026268650116	-0.375750555512094	0.290759419842155	-0.0521932123134324	-0.00824409559959067	"S04"	0.290759419842155	"IS03"
"ARF6"	"ARF6"	-0.171342970674436	-0.0903412688197714	0.290257061618005	-0.174166357452243	0.0351393975290893	"S04"	0.290257061618005	"IS03"
"PPDPF"	"PPDPF"	-0.091634927819856	-0.318813191675121	0.289296097831763	-0.126181278926623	0.237214193114138	"S04"	0.289296097831763	"IS03"
"GIMAP4"	"GIMAP4"	0.0256543192481548	-0.281803045817304	0.288885266285001	-0.0399674651609039	-0.0575583962979648	"S04"	0.288885266285001	"IS03"
"CXCR3"	"CXCR3"	0.0210785970473326	-0.155188033745903	0.288068663715564	0.0316515007243525	-0.295464044744179	"S04"	0.288068663715564	"IS03"
"NDFIP1"	"NDFIP1"	0.117619594266945	-0.398618704197003	0.287328546264071	0.0838099351841924	-0.0990037062034651	"S04"	0.287328546264071	"IS03"
"ITM2A"	"ITM2A"	0.222061555848782	-0.328792871298449	0.286977415663646	0.00814126100957372	-0.313252808908537	"S04"	0.286977415663646	"IS03"
"TRBC2"	"TRBC2"	-0.00769098891415478	-0.419337282659659	0.286851544139062	-0.123329560379673	0.267855926272008	"S04"	0.286851544139062	"IS03"
"CD3D"	"CD3D"	0.0779098494346454	-0.163848045393525	0.283992029204557	-0.428817823387849	-0.0428229343673759	"S04"	0.283992029204557	"IS03"
"KIR2DL4"	"KIR2DL4"	-0.274221270574822	-0.0651328503465696	0.28327717746655	-0.0138950639248023	0.0531240955358072	"S04"	0.28327717746655	"IS03"
"DYNLT1"	"DYNLT1"	-0.0703810996257514	-0.258532916870173	0.280914623818367	-0.122642102439417	0.122870583893832	"S04"	0.280914623818367	"IS03"
"RGS1"	"RGS1"	-0.00820730160582099	-0.163575621763399	0.279972247143375	-0.241320578340942	-0.0353937774850825	"S04"	0.279972247143375	"IS03"
"SNAP47"	"SNAP47"	-0.0744550469940368	-0.294075908409107	0.269725222645788	-0.12609846181641	0.205403057527706	"S04"	0.269725222645788	"IS03"
"ARHGDIB"	"ARHGDIB"	0.161155073799435	-0.344042155344647	0.26807946463702	-0.272623868218471	0.0290311194612487	"S04"	0.26807946463702	"IS03"
"COX6A1"	"COX6A1"	0.125944247537186	-0.132151011329892	0.268039385490964	-0.689484115715189	0.0420923556560408	"S04"	0.268039385490964	"IS03"
"TMEM258"	"TMEM258"	0.0702515039258493	-0.276457730310474	0.266365495023696	-0.174873045063169	-0.00254570996471041	"S04"	0.266365495023696	"IS03"
"PTPN7"	"PTPN7"	-0.109824119043881	-0.15568064157767	0.265071939451611	-0.219795157433243	0.116876242729955	"S04"	0.265071939451611	"IS03"
"SMCO4"	"SMCO4"	-0.160705894654448	-0.114459701687711	0.264677568083764	-0.275212122565259	0.16922459903759	"S04"	0.264677568083764	"IS03"
"B3GAT1"	"B3GAT1"	-0.0536788203255483	-0.113415977103375	0.264485941616081	-0.129344332486576	-0.0957486312583355	"S04"	0.264485941616081	"IS03"
"PHYKPL"	"PHYKPL"	-0.190400211013056	-0.0929845876907086	0.262593664947287	-0.134446621717298	0.0870580167805493	"S04"	0.262593664947287	"IS03"
"KCNK5"	"KCNK5"	-0.126592548686717	-0.199440614016087	0.262381310250659	-0.0678907690097301	0.109685644551772	"S04"	0.262381310250659	"IS03"
"DEF6"	"DEF6"	-0.00477657637053251	-0.29493725544274	0.260263695501631	-0.0234312800237873	0.0455974418214022	"S04"	0.260263695501631	"IS03"
"ARPC2"	"ARPC2"	0.223745779698702	-0.593762310066302	0.260064410798501	0.00606213163320019	0.14224484268072	"S04"	0.260064410798501	"IS03"
"CPA5"	"CPA5"	-0.188310393657827	-0.119533896237355	0.259932199906977	0.0127395318837698	0.0276865008567322	"S04"	0.259932199906977	"IS03"
"FKBP8"	"FKBP8"	0.114205253004064	-0.261443294160758	0.259039191979354	-0.316042208586904	0.017312977609857	"S04"	0.259039191979354	"IS03"
"CCL3"	"CCL3"	-0.122124508005504	-0.15663418218061	0.258972428398091	-0.0820172250071691	0.0518978229774866	"S04"	0.258972428398091	"IS03"
"MT2A"	"MT2A"	-0.224661426154074	0.00586235344405094	0.250349349083403	-0.421818618116308	0.205056640864006	"S04"	0.250349349083403	"IS03"
"MYL12A"	"MYL12A"	0.224095863880816	-0.461627747446524	0.249567176654609	-0.0207517651705346	-0.0273665595651739	"S04"	0.249567176654609	"IS03"
"CORO1B"	"CORO1B"	0.157704564635587	-0.193848467654426	0.249214681854106	-0.148047488852229	-0.253633038349695	"S04"	0.249214681854106	"IS03"
"GNG4"	"GNG4"	-0.183920447877664	-0.148053397233694	0.249080833444739	-0.0362175881847717	0.11737513589165	"S04"	0.249080833444739	"IS03"
"SFXN1"	"SFXN1"	-0.0596355793386327	-0.267145681042173	0.246813145858107	0.111875008391256	0.0146939514477396	"S04"	0.246813145858107	"IS03"
"COX7C"	"COX7C"	0.18751590100163	-0.382623342443125	0.246643574411723	-0.342424937833437	0.133106885616345	"S04"	0.246643574411723	"IS03"
"RHOA"	"RHOA"	0.0558817417482075	-0.436244461171399	0.246133992319352	0.0179460080862637	0.167884014233816	"S04"	0.246133992319352	"IS03"
"ETFB"	"ETFB"	-0.0667706791869403	-0.20976582176001	0.245948622021177	-0.0926962482238901	0.0794811665123976	"S04"	0.245948622021177	"IS03"
"CLIC3"	"CLIC3"	-0.283367554334407	-0.105188327583061	0.245903871663041	0.0915996580615535	0.118816171470455	"S04"	0.245903871663041	"IS03"
"IFNG"	"IFNG"	0.0876326588139623	-0.143820364256159	0.245674269677511	-0.306394615718504	-0.109269418546909	"S04"	0.245674269677511	"IS03"
"CD2"	"CD2"	0.0833815361935092	-0.403471866527783	0.243707908724441	0.163544047476761	-0.0215453174328377	"S04"	0.243707908724441	"IS03"
"IL2RG"	"IL2RG"	0.134379585323884	-0.140103484040231	0.238960547074123	-0.37464967114013	-0.127610075366576	"S04"	0.238960547074123	"IS03"
"COX6B1"	"COX6B1"	0.0418455298054245	-0.274808024416201	0.238801785057527	-0.135026994890757	0.0566623168840409	"S04"	0.238801785057527	"IS03"
"HBB"	"HBB"	-0.145844683723696	-0.0637530093314475	0.235525320403902	-0.0447751198772019	-0.0428064711614007	"S04"	0.235525320403902	"IS03"
"TBC1D10C"	"TBC1D10C"	0.0308164892280503	-0.273062733077853	0.235152611639403	-0.212921284822069	0.130751589851977	"S04"	0.235152611639403	"IS03"
"DGUOK"	"DGUOK"	-0.0227909223805255	-0.205732254624311	0.234119401461806	-0.0936865927255153	0.026860892454266	"S04"	0.234119401461806	"IS03"
"BLOC1S1"	"BLOC1S1"	0.0292453158118017	-0.245421818656423	0.234085409127905	-0.198400706236855	0.081945526077022	"S04"	0.234085409127905	"IS03"
"MYL12B"	"MYL12B"	0.205345796855263	-0.432128134015006	0.233543156014147	-0.0963512718813546	0.0344937381500365	"S04"	0.233543156014147	"IS03"
"WDR54"	"WDR54"	-0.048175564559626	-0.186601869078152	0.233266698552889	-0.153705008448762	0.0787125824444576	"S04"	0.233266698552889	"IS03"
"HNRNPA1"	"HNRNPA1"	0.232514345291382	-0.318674429782955	0.23312679576649	-0.595098107606527	0.162931894156715	"S04"	0.23312679576649	"IS03"
"CAPZA1"	"CAPZA1"	-0.173377934911319	-0.2261042566455	0.231866080585924	0.195848287433359	0.0907648519841999	"S04"	0.231866080585924	"IS03"
"BEND7"	"BEND7"	0.00702539137766619	-0.116471589178861	0.231428103687359	-0.178684012654966	-0.0937530324236115	"S04"	0.231428103687359	"IS03"
"ACTR3"	"ACTR3"	0.0981914376407817	-0.548327994606256	0.230559657541318	0.140086547260731	0.219187126148624	"S04"	0.230559657541318	"IS03"
"CPNE7"	"CPNE7"	0.0886499480692789	-0.257072437035132	0.228298986988174	-0.0693285641964299	-0.0699195605680488	"S04"	0.228298986988174	"IS03"
"LRBA"	"LRBA"	-0.0259931985779595	-0.223072952851933	0.227169097965483	0.0123263067035182	-0.00308226199115317	"S04"	0.227169097965483	"IS03"
"CLIC1"	"CLIC1"	0.169453429505785	-0.386665163259857	0.226038681166594	0.00452568942530511	-0.0388152280003209	"S04"	0.226038681166594	"IS03"
"BTLA"	"BTLA"	-0.0239424268847876	-0.163503808820629	0.22589517092889	-0.143395620114161	0.0112111181921646	"S04"	0.22589517092889	"IS03"
"CRIP1"	"CRIP1"	0.19853394178495	-0.178387782902348	0.223280536143481	-0.481062924930323	-0.065744760015361	"S04"	0.223280536143481	"IS03"
"SUSD3"	"SUSD3"	0.0240417185006871	-0.205582787651298	0.222361428654522	-0.053638796851606	-0.0525911437211298	"S04"	0.222361428654522	"IS03"
"ID2"	"ID2"	0.0026604833460385	-0.106661802125038	0.22207607615683	-0.276054164820364	-0.0192849129661771	"S04"	0.22207607615683	"IS03"
"OASL"	"OASL"	0.0137392646210419	-0.180358898998484	0.220544317873326	-0.0603621909087535	-0.0684082397327287	"S04"	0.220544317873326	"IS03"
"NCALD"	"NCALD"	-0.123382572389292	-0.197444768378862	0.220082077900079	0.210745300225706	-0.0203213847974203	"S04"	0.220082077900079	"IS03"
"CHMP4A"	"CHMP4A"	0.035510596936231	-0.189335707936315	0.219217336297191	-0.330619877685532	0.101743776144832	"S04"	0.219217336297191	"IS03"
"RPS2"	"RPS2"	0.0769432268310985	0.0234934291079769	0.217977075254078	-0.7953201441263	0.0319652310772935	"S04"	0.217977075254078	"IS03"
"PCED1B"	"PCED1B"	-0.0989962239226805	-0.237211461851453	0.217814421653709	0.0913253010945251	0.0908367656277735	"S04"	0.217814421653709	"IS03"
"TMBIM4"	"TMBIM4"	0.0174967848843632	-0.249939142750731	0.217730811834397	-0.286496161080419	0.195199679093223	"S04"	0.217730811834397	"IS03"
"KCNC1"	"KCNC1"	-0.106500836931263	-0.102313842240356	0.21749270481887	-0.118717764174501	0.0386676253972947	"S04"	0.21749270481887	"IS03"
"FBLN7"	"FBLN7"	0.0442122966106473	-0.167409338282678	0.217369740868936	0.00216777805857303	-0.172812544766518	"S04"	0.217369740868936	"IS03"
"COMMD7"	"COMMD7"	-0.0269842164331879	-0.163211898970475	0.214454317550479	-0.374843139168263	0.194763026221494	"S04"	0.214454317550479	"IS03"
"ICAM3"	"ICAM3"	0.0424014934322288	-0.304357692452154	0.213725685735572	0.0183280025221536	0.0375587290235035	"S04"	0.213725685735572	"IS03"
"SRI"	"SRI"	0.14973258767397	-0.449295054261462	0.21315697430991	-0.062836151603713	0.15664554347167	"S04"	0.21315697430991	"IS03"
"DYNLRB1"	"DYNLRB1"	0.14591261831572	-0.366253638259026	0.20823857505139	-0.0933018119672821	0.0628050760789729	"S04"	0.20823857505139	"IS03"
"RALY"	"RALY"	0.14417237842347	-0.263506267806432	0.20605769128227	-0.34910190237217	0.0865963445808951	"S04"	0.20605769128227	"IS03"
"COL9A2"	"COL9A2"	-0.0161417643076105	-0.168097265880466	0.204141994227846	-0.0833831880040849	0.0013828453977125	"S04"	0.204141994227846	"IS03"
"GLDC"	"GLDC"	-0.0336929984994407	-0.112556835588302	0.203923710034734	-0.0773482935008318	-0.0620110257259636	"S04"	0.203923710034734	"IS03"
"GIMAP6"	"GIMAP6"	0.0376079557604649	-0.246672929811737	0.202759977162851	-0.18706689890979	0.115803397532824	"S04"	0.202759977162851	"IS03"
"TIGIT"	"TIGIT"	-0.0754014600274882	-0.223124333973069	0.20220260578792	0.0519835068601169	0.0864747234451251	"S04"	0.20220260578792	"IS03"
"VDAC1"	"VDAC1"	0.0616091279842446	-0.282234795641964	0.202190992888716	-0.0928308184480253	0.0702700098599263	"S04"	0.202190992888716	"IS03"
"BUB3"	"BUB3"	-0.102088078190521	-0.218680288301267	0.201811122940058	-0.025891060583965	0.174703818303302	"S04"	0.201811122940058	"IS03"
"NINJ2"	"NINJ2"	0.0538822783957591	-0.165998711955563	0.200751998600488	-0.121841443426882	-0.0760231957561508	"S04"	0.200751998600488	"IS03"
"PMF1"	"PMF1"	0.190101702709594	-0.231189684190677	0.20042462565646	-0.231909138682517	-0.105105299365184	"S04"	0.20042462565646	"IS03"
"ZFR2"	"ZFR2"	-0.0732654733031861	-0.0740223480273926	0.199037869140322	-0.0612424212739453	-0.0646693437640036	"S04"	0.199037869140322	"IS03"
"BST2"	"BST2"	0.0866059726767182	-0.336788669389885	0.198638613835151	-0.0256253733587458	0.0764295546026105	"S04"	0.198638613835151	"IS03"
"NBL1"	"NBL1"	-0.181859850747125	-0.0143040762365474	0.195974021034166	-0.0605049031834828	0.0122814189278161	"S04"	0.195974021034166	"IS03"
"IFI27L2"	"IFI27L2"	-0.0881320167200292	-0.13520377320745	0.195559032326758	-0.193955656650735	0.15065053176592	"S04"	0.195559032326758	"IS03"
"PSMB1"	"PSMB1"	0.0871256551581859	-0.317033777533671	0.192488570308053	0.0349592076436219	0.0133201816194273	"S04"	0.192488570308053	"IS03"
"CD247"	"CD247"	0.119195146357157	-0.312592574762438	0.191722402424059	0.0261939353478826	-0.0349772534602306	"S04"	0.191722402424059	"IS03"
"MT1E"	"MT1E"	-0.00346423513449319	-0.103868910379076	0.191487799547695	-0.131881101720025	-0.0628761466221887	"S04"	0.191487799547695	"IS03"
"OST4"	"OST4"	0.0848886930500549	-0.199501311421908	0.189706378611541	-0.360520027489636	0.112601585919625	"S04"	0.189706378611541	"IS03"
"PATL2"	"PATL2"	-0.00586260059251802	-0.139954237541913	0.188675637727367	-0.0440468514723156	-0.0592759770811685	"S04"	0.188675637727367	"IS03"
"NAALADL1"	"NAALADL1"	-0.0787050561392407	-0.127100850036744	0.184658932746222	-0.0407958616732769	0.0359706109026859	"S04"	0.184658932746222	"IS03"
"TSPAN14"	"TSPAN14"	-0.109249531406625	-0.251098394152224	0.183509335171293	0.118312785891415	0.16677421575541	"S04"	0.183509335171293	"IS03"
"CD3E"	"CD3E"	0.0773025209457212	-0.413561310630669	0.181995552009338	0.158605390853588	0.110158639210321	"S04"	0.181995552009338	"IS03"
"SP100"	"SP100"	0.0389149667146691	-0.37930530191162	0.180603123613823	0.12343637656767	0.141986828247853	"S04"	0.180603123613823	"IS03"
"HMHB1"	"HMHB1"	-0.168010636912091	-0.0117056727422504	0.177600110207636	0.140918627654466	-0.121462376978016	"S04"	0.177600110207636	"IS03"
"PTTG1"	"PTTG1"	0.0226720326725632	-0.176278124757465	0.177419950733817	-0.0431370287475414	-0.0280122036354954	"S04"	0.177419950733817	"IS03"
"MT3"	"MT3"	-0.0844292289147089	0.0116687083852207	0.176782611230953	-0.106340791163544	-0.112291268647424	"S04"	0.176782611230953	"IS03"
"SUPT3H"	"SUPT3H"	-0.00342480978159796	-0.251057358204521	0.176547742859634	-0.0305651819471201	0.120560670838799	"S04"	0.176547742859634	"IS03"
"ZBP1"	"ZBP1"	-0.115972985836813	-0.0495933913252664	0.175906487001283	-0.059354895515328	-0.000248513636296479	"S04"	0.175906487001283	"IS03"
"HNRNPLL"	"HNRNPLL"	0.164735954715584	-0.384468643882297	0.175295903838866	0.107471271500282	-0.021319589447992	"S04"	0.175295903838866	"IS03"
"PAG1"	"PAG1"	-0.0982123739313532	-0.200644340336842	0.174546472402189	0.04765295423392	0.135560399265894	"S04"	0.174546472402189	"IS03"
"NOP10"	"NOP10"	0.152016823447143	-0.271859237845864	0.173618221295987	-0.213595089112639	0.048181004887473	"S04"	0.173618221295987	"IS03"
"ARHGEF1"	"ARHGEF1"	0.0239422686570711	-0.227571799683366	0.172290648258056	-0.0792671890595712	0.0833262736160327	"S04"	0.172290648258056	"IS03"
"APOBEC3F"	"APOBEC3F"	-0.0631348633165568	-0.175983412855689	0.170247975760139	0.153181175396851	-0.0219152977875283	"S04"	0.170247975760139	"IS03"
"HNRNPK"	"HNRNPK"	0.0770850309602923	-0.278250723068222	0.169972560616571	-0.0173768780726667	0.0422930356347743	"S04"	0.169972560616571	"IS03"
"C4orf3"	"C4orf3"	-0.0218014989711858	-0.151366808848627	0.169900178803685	0.0302227280909885	-0.037282593300952	"S04"	0.169900178803685	"IS03"
"ANAPC16"	"ANAPC16"	0.0979428566779389	-0.258753529394336	0.16864833171955	-0.0629411726398834	0.0140633855363367	"S04"	0.16864833171955	"IS03"
"CCL23"	"CCL23"	-0.0870516702909147	-0.0633271290534684	0.168204294454105	0.133052646912985	-0.143172895254875	"S04"	0.168204294454105	"IS03"
"MORF4L1"	"MORF4L1"	0.0390227470645245	-0.265474673834395	0.16789773763493	-0.0211291058720771	0.0863835072179174	"S04"	0.16789773763493	"IS03"
"UQCR10"	"UQCR10"	0.16064384074464	-0.24399974031071	0.167035070278259	-0.110584156649718	-0.0684840939120285	"S04"	0.167035070278259	"IS03"
"PPP1R2"	"PPP1R2"	0.0125774642523507	-0.223418970485552	0.166252202013494	-0.124489489221352	0.135572141590497	"S04"	0.166252202013494	"IS03"
"EPS8L2"	"EPS8L2"	0.00776163676065262	-0.128538728106104	0.165687001024969	-0.0539498880053325	-0.0523536320665522	"S04"	0.165687001024969	"IS03"
"RGS16"	"RGS16"	0.0224936837298965	-0.243330193027505	0.164800623242582	0.0874248920261049	0.00715930983235127	"S04"	0.164800623242582	"IS03"
"COX6C"	"COX6C"	0.082762785746107	-0.303417573850137	0.162045280049078	-0.0915723680386	0.137389692468546	"S04"	0.162045280049078	"IS03"
"AIP"	"AIP"	0.0031044578719334	-0.270341527601569	0.160429985348925	-0.0187916362460596	0.159434947086902	"S04"	0.160429985348925	"IS03"
"LBH"	"LBH"	-0.0353436830269897	-0.146698694188753	0.158675470393759	-0.0703936366916227	0.0645062658670733	"S04"	0.158675470393759	"IS03"
"ERH"	"ERH"	0.00517649433749204	-0.20300974172902	0.156827767516297	0.0668993530164416	-0.00157569797710574	"S04"	0.156827767516297	"IS03"
"RASGEF1A"	"RASGEF1A"	-0.0457178348981815	-0.0497734057610296	0.156440770116578	-0.102135552324788	-0.0445465040795175	"S04"	0.156440770116578	"IS03"
"GNLY"	"GNLY"	-0.137180726818456	-0.0595994551382617	0.154058288749683	-0.0561199430934593	0.08188982259545	"S04"	0.154058288749683	"IS03"
"SNRPB"	"SNRPB"	0.141567818952185	-0.313216313875644	0.15323923214435	-0.0676900026150473	0.0614343818814923	"S04"	0.15323923214435	"IS03"
"AP2M1"	"AP2M1"	-0.0210006001793078	-0.185709498959473	0.153161173060351	0.0775318516424362	0.0101293834049942	"S04"	0.153161173060351	"IS03"
"FBXO44"	"FBXO44"	-0.0778632584027509	-0.116244140420241	0.152642473171967	-0.042952330969033	0.0729521108875539	"S04"	0.152642473171967	"IS03"
"GZMH"	"GZMH"	-0.153026625016634	-0.00106003274072869	0.151795798647266	-0.166504053768798	0.0952596127434447	"S04"	0.151795798647266	"IS03"
"POLR2K"	"POLR2K"	0.101088070081755	-0.268418600921669	0.149940329805537	0.0161848087940097	0.000857022917043752	"S04"	0.149940329805537	"IS03"
"C19orf53"	"C19orf53"	0.136579522947315	-0.261419577097988	0.147055640429342	-0.166190842330133	0.0671134565391566	"S04"	0.147055640429342	"IS03"
"BSG"	"BSG"	0.106015387205738	-0.133430923071304	0.144450761129383	-0.132603867243259	-0.104096483799481	"S04"	0.144450761129383	"IS03"
