"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"IS19"	"IS20"	"State"	"MaxFC"	"InitialState"
"CLTB"	"CLTB"	0.744548249276214	-0.815729002115296	-0.846429698245449	-0.245137612516136	-0.643065143327101	-0.245845969456281	0.73855451296688	-0.305519295514586	0.0665212598561853	-0.303265981701343	0.915294745197914	-0.253993031452867	0.46019848359929	-0.267966010312516	-0.0676680948915128	0.751660499086343	0.30033209265622	-0.368667015312449	0.0124150904015969	0.472576855274452	"S01"	0.915294745197914	"IS11"
"LGALS3"	"LGALS3"	0.36674358601378	-1.46934696757773	0.278793082790291	0.0877182178513533	-0.716193804668526	0.0319606858921546	0.710491004384056	-0.338847368952269	0.114968570048633	-0.504079703124574	0.907349526860501	-0.0587900253764178	0.382370324230977	-0.520588294855928	-0.174198449625811	0.121600769425859	0.33236796199322	-0.0661224320844839	-0.0451179484397479	0.155990162447045	"S01"	0.907349526860501	"IS11"
"SFN"	"SFN"	0.306792583399876	-0.367555660256415	0.25714594568809	-0.441405911153989	-0.646563616028433	-0.0142410834386001	0.398644854035799	-0.589259896714025	0.635504471028562	-0.419786342067912	0.884439819392065	0.104715911542505	0.51868221038517	-0.315393880345471	0.0918052904526005	0.468779628632701	-0.161085844730763	-0.322419714540317	-0.461895110546282	0.363155312762063	"S01"	0.884439819392065	"IS11"
"S100A6"	"S100A6"	0.60809881091333	-1.27496825661517	-1.66813683988509	-0.520609466266871	-0.00295484563711727	-0.032454976747407	0.672282763473223	0.499796652501993	-0.100836635561459	-0.115156000954768	0.873920340261638	0.528596483828908	0.252487619069321	-0.668780286865995	-0.223273425987478	0.533653827842075	-0.298780257300612	-0.0896688041891492	0.338040073297816	0.111278630394036	"S01"	0.873920340261638	"IS11"
"KRT19"	"KRT19"	0.664201291145645	-0.773511937286765	-1.47363260923495	-0.304266417836337	-0.620312795465998	0.244851470534252	0.553049055454688	0.307444360260921	0.225213235900989	-0.820434334033308	0.811470037313369	0.521698663384946	0.360966464619061	-0.579140057669135	-0.20538034660553	0.688904682475141	0.18322770145215	-0.566352837223452	0.00782807930542763	-0.12951025128986	"S01"	0.811470037313369	"IS11"
"SLC22A18"	"SLC22A18"	0.532949065425334	-0.402349233676484	-0.472533540173635	0.0210219371232376	-0.629707656131925	0.215430857744996	0.590979424250168	0.280372791228616	0.0279608049297583	-0.335660274554565	0.802495507422282	-0.0676157579654265	0.486973157593324	-0.375033475081896	-0.151435512509409	0.238701848884987	0.0827002544358144	-0.513849493311457	-0.269280965782096	-0.00148840631075815	"S01"	0.802495507422282	"IS11"
"SH3RF1"	"SH3RF1"	0.204335339472818	-0.228129931153053	-0.258173793251672	-0.247175215145364	-0.39472374532012	0.502606730997738	0.468540919423747	-0.17497200722044	0.103690692825722	-0.160785293753657	0.767590896187428	-0.346514096821319	-0.0431231233936401	-0.00855762067886508	0.0526546721691558	0.134625630125598	0.19423849883657	-0.382083830199733	0.00358603670911375	0.0339218321931347	"S01"	0.767590896187428	"IS11"
"RRAS"	"RRAS"	0.301136002443893	-0.596622909037379	-0.423102067662812	-0.088084037472436	-0.461804639853703	0.209131009173037	0.599826286197463	-0.333259503447495	-0.197764373076819	-0.00365298671236155	0.752415107259808	0.733216559170921	0.236537672267349	0.0198642905128319	-0.198976622224941	0.582939491177838	-0.0702347984955654	-0.394544192966423	-0.183212374824122	0.103535932923857	"S01"	0.752415107259808	"IS11"
"TINAG"	"TINAG"	-0.0371741523964333	-0.288680902870419	-0.284566964922347	0.434113799769111	-0.125122655761767	0.117618345038969	-0.243122691849178	-0.230254896040179	0.016988691505613	-0.243252485362623	0.743601333238076	-0.272679156611821	0.0632015873565933	-0.0121164754061951	0.032201248002543	-0.188404772014934	0.0626569391725499	-0.0960186140968983	-0.0398086419744871	-0.233412226897653	"S01"	0.743601333238076	"IS11"
"IFI35"	"IFI35"	0.395378946078631	-0.489981906221943	-0.49609233048645	-0.081720511333304	-0.416211049800168	-0.0863063113382552	0.604487128948648	-0.349582216029678	-0.175066278721649	-0.230899164077248	0.686964612956148	0.377543227172285	0.367848860418992	0.058739632251955	-0.136037365273768	0.0942533361096574	0.154523143068484	-0.217725680019997	-0.050017500931494	-0.0604079233182545	"S01"	0.686964612956148	"IS11"
"ATP10B"	"ATP10B"	-0.2161946803819	0.201329333763033	-0.467398670601608	0.355182467470195	-0.319887323025838	0.456994235664726	0.595494973619071	-0.552996488586939	0.00200271054355061	-0.0636290752003423	0.615640988037303	-0.437942606226037	-0.157932843225667	0.0509347561599507	-0.167730350984304	-0.0357442026786035	0.476175708253876	-0.538035201564281	-0.249591395011006	-0.308203817038336	"S01"	0.615640988037303	"IS11"
"SLC2A2"	"SLC2A2"	-0.032859930062757	-0.0322898693181739	-0.0318297123857081	-0.0338854675419588	-0.0355335334633177	0.116931367575538	-0.0326131721398828	-0.0319206915554508	-0.0348678740496427	-0.0320647143639454	0.44249737480256	-0.032640406521628	-0.0340329880797993	-0.0320121923092952	0.00291865405834775	-0.0323835019135456	0.0144734931171055	-0.0334361734898627	-0.0325724056747079	-0.031765044136245	"S01"	0.44249737480256	"IS11"
"SCX"	"SCX"	-0.0939723033422639	0.254633428575014	0.236650403733647	-0.126503906966562	-0.0319255583377258	0.208616240868166	-0.108802134512026	0.0239830031190597	-0.0528532236648264	-0.142716934374104	0.429016518757661	-0.0242423846820517	-0.135587239329337	-0.0026268520365987	-0.0569409926631633	0.0727565765505693	0.0199765557286742	-0.148821165955546	0.206043173684564	-0.141383131249112	"S01"	0.429016518757661	"IS11"
"ITPRID2"	"ITPRID2"	-0.102109621266567	-0.100338202805933	4.97479100198263	-0.105296397482949	-0.110417631360529	-0.104167576755216	0.0317373929348652	-0.0991910122471064	-0.10834914763299	-0.0996385516789022	-0.100963752698738	-0.10142746930821	-0.10575480583072	-0.0994753435680441	-0.0993126692531331	0.0253627248519722	-0.106543328505774	-0.103900251921798	-0.101216162080485	-0.0987073502613424	"S02"	4.97479100198263	"IS03"
"FZD10"	"FZD10"	-0.11405460309151	-0.13109128096273	4.85467468779177	-0.0822415974102762	-0.144259996004895	-0.088252544486762	-0.0342327323165433	0.244575491961697	-0.0145226943340138	-0.0115452095513926	-0.131908558275465	-0.132514401340614	-0.109150821586917	-0.0288793281589418	-0.0929148298455671	-0.0794284505915124	-0.139198241759109	-0.135745077506745	-0.132238329671154	-0.128960581556591	"S02"	4.85467468779177	"IS03"
"FGF20"	"FGF20"	-0.0731889758077547	-0.106173337115469	4.56295298010233	-0.071511557631551	-0.116838931434796	0.0465547627897729	-0.107236399314372	-0.104959432076991	-0.104694323908598	-0.105432998013351	-0.106835265651102	-0.107325949543445	-0.111904940860492	-0.105260298589906	-0.0630670473262165	-0.0675524980871578	-0.0537362614869539	-0.109942535995103	-0.107102353815229	-0.104447642891731	"S02"	4.56295298010233	"IS03"
"CST1"	"CST1"	-0.110107229264934	-0.108197066675455	4.39909039578204	-0.0315820098933107	-0.119065953827853	-0.112326371535711	-0.109280391498238	-0.106960023855156	-0.108611060032726	-0.107442616251549	-0.108871611978918	-0.109371648610137	-0.0995777912281165	0.405227749730003	-0.107091209493572	-0.0644509304231294	-0.100654114220058	-0.056320534980839	-0.0675495612080585	-0.106438479651067	"S02"	4.39909039578204	"IS03"
"NRCAM"	"NRCAM"	-0.073534626648507	0.40605766400933	3.95120649006657	-0.138548360329428	-0.0572777495007806	-0.0676546453920722	-0.12581425269493	-0.1305149315149	-0.135793955423347	0.0739477597383292	-0.100554904160949	-0.133457648133607	-0.0707064572504743	0.0577886794398876	-0.0564123332912055	-0.132407235824354	-0.124347858262781	-0.0931549133140545	-0.101198319602379	-0.049752883881114	"S02"	3.95120649006657	"IS03"
"DKK4"	"DKK4"	-0.0115748760539251	-0.117977303294392	3.88772906889385	-0.123807131025454	-0.129828659670783	-0.0309095016053369	0.181264632133601	-0.116628440700581	-0.103209476426322	-0.00862720420005151	-0.118712822641613	-0.0834496960859745	-0.0693527776848143	0.131014397983054	-0.0609327360463496	-0.070985113287372	-0.110841593070399	-0.122165548022122	-0.119009604698217	0.045274273517334	"S02"	3.88772906889385	"IS03"
"APCDD1"	"APCDD1"	-0.284152043590941	-0.229841313141473	3.62283190025128	0.00878165932282119	-0.287411989008019	-0.00628388934248532	-0.2326572729823	-0.172242660142109	0.100884327775781	0.00146766679717679	-0.289429254613612	-0.280824751680804	-0.266613565929275	0.988829767945108	-0.0479483331732458	-0.238558443840468	0.591829819248082	-0.232350351090422	-0.260908833210961	-0.282960904754308	"S02"	3.62283190025128	"IS03"
"NKD1"	"NKD1"	-0.323775711870283	0.0495472829497714	3.57434163658137	-0.0825847761043536	-0.364407693418429	0.21381725262003	-0.3121159926592	-0.223543822689599	0.23104580068204	-0.088854057085971	-0.385500326596757	-0.314781200904641	-0.348658854423562	1.35756756742228	-0.219866897107915	-0.183054146262627	0.532962771523389	-0.285072875058393	-0.251776339140628	-0.203223453335107	"S02"	3.57434163658137	"IS03"
"SP5"	"SP5"	-0.0642278055457353	-0.0974670961949632	3.51903988098857	-0.115165299797066	-0.305137893255317	0.0624405016514353	-0.14940424958275	0.38117414927969	-0.234779215452595	-0.135489760925023	-0.338499393859818	-0.253193395625885	-0.161434698398867	1.02007967443373	0.0583243923419484	-0.202481896937721	0.223809699090591	-0.134402074145361	0.328351436856735	-0.0436369609281738	"S02"	3.51903988098857	"IS03"
"NOTUM"	"NOTUM"	-0.245976672115076	0.0356644970408845	3.19009294664726	0.0164718355459783	-0.202672819694	0.0158866218345993	-0.25897853968	-0.0136567213284948	0.0167964541763967	-0.0726288474536429	-0.19847032525648	-0.178284297867472	-0.256303240516121	1.35034631255778	-0.253790498615274	-0.154146404412484	0.239633189714927	-0.1977231940413	-0.157974683564562	-0.182686191937442	"S02"	3.19009294664726	"IS03"
"TNFRSF19"	"TNFRSF19"	-0.132047271698957	-0.129756488794638	3.16310181997491	0.00781159969432728	-0.142791117896281	0.04664317467436	-0.0391548671444074	-0.128272951968893	-0.116071677456433	-0.0167540878260855	-0.13056544446044	-0.131165118735624	0.0074511801032681	0.279452094747962	0.176080819018495	0.0368193541003384	-0.0558698333873014	-0.134362899645774	-0.130891858071591	-0.127647484507037	"S02"	3.16310181997491	"IS03"
"MTLN"	"MTLN"	-0.058213342444427	-0.0572034455494803	3.14748958352936	-0.0600301437690905	-0.0629497916705872	-0.0593865959156483	-0.057776195942967	-0.0565494249388697	-0.061770535983627	-0.0568045700062723	-0.0575600755092651	-0.0578244432882221	-0.0602914852743978	-0.056711524027556	-0.0566187823692935	-0.0573693213236503	-0.0607410270505666	-0.0592341923333156	-0.0577039756980383	-0.056273686174438	"S02"	3.14748958352936	"IS03"
"MRTFB"	"MRTFB"	-0.0539043207701472	-0.0529691776588931	2.91450861618591	-0.055586640274027	-0.0582901723237183	-0.0549907286072814	-0.053499532378882	-0.0523635684410699	-0.0571982065620786	-0.0525998273634865	-0.0532994094398089	-0.05354420839757	-0.0558286369665565	-0.0525136687601066	-0.052427791951014	-0.0531227751086082	-0.0562449031193773	-0.0548496061215484	-0.0534326579634084	-0.0521082401918652	"S02"	2.91450861618591	"IS03"
"DACH1"	"DACH1"	-0.308814763537863	0.159288553411462	2.90490478926001	0.176015222181333	-0.325314563968274	0.584217768630374	-0.320690657056716	0.133257680096929	-0.143768873514439	0.136901922015457	-0.364789218270226	-0.417156840233605	-0.179128407373354	0.123377901871303	-0.224005763191021	-0.380387761662058	0.40413090764889	-0.363032663830237	0.360241408657278	-0.132174633245252	"S02"	2.90490478926001	"IS03"
"CELF3"	"CELF3"	-0.0759626361653453	-0.0746448209158845	2.89162054620877	-0.0783333816373457	-0.0821432324715257	0.0584469798929531	-0.0753922033530899	-0.0272019967359607	-0.00730167555789508	0.032370711076342	-0.075110187629824	-0.0754551613517146	-0.0786744063723798	-0.0740029121365096	-0.0738818934739806	-0.0748612723435611	-0.0792610137883142	-0.0409106631647026	-0.0752979630988985	-0.073431577178934	"S02"	2.89162054620877	"IS03"
"KRT40"	"KRT40"	-0.0924872662557568	-0.0908827783653224	2.83268946908656	0.0279201190641904	-0.100012366555657	0.00931266315555749	-0.0917927436055259	0.534632774889782	-0.0169011888792764	0.000902163133838503	-0.0914493792279491	-0.0918693972536307	-0.0957889448944038	-0.0901012311312226	-0.0899538865177619	-0.091146315833656	-0.0965031607115989	-0.0941091558693095	-0.091678002676019	-0.0894056100863249	"S02"	2.83268946908656	"IS03"
"NHSL2"	"NHSL2"	0.032668025674176	-0.280730976608658	2.82987135752717	0.136999062834397	-0.158048772390281	-0.175336426455231	-0.112647537378333	-0.26053207957841	0.641247600382347	-0.0569943730586888	-0.282481169729659	-0.269403055234672	-0.182047091548812	0.167177125836461	-0.135818595718239	-0.0607657147256403	-0.298091971214719	-0.127115578896878	-0.0224206664977199	-0.260666132308466	"S02"	2.82987135752717	"IS03"
"GNG4"	"GNG4"	-0.379305690847439	-0.304746602884091	2.71939336263925	1.09127781560902	-0.310728203625967	-0.0325625489057122	-0.328219268031273	-0.174114898717141	0.0393812411534572	0.796867485162221	-0.375049143194538	-0.287172490176808	-0.360307205255394	-0.255145327689906	-0.0950289340121774	-0.176353331359875	-0.1480522852139	0.248265754538417	-0.193017906353401	0.0208683171757627	"S02"	2.71939336263925	"IS03"
"KREMEN1"	"KREMEN1"	0.106128506327748	-0.0590668784473568	2.6168337632591	-0.0475409823742484	-0.251707926522155	-0.210181614137268	-0.141690228692258	-0.143034662672225	-0.0572050223153621	-0.0495143107471532	-0.262932630869379	-0.168221469232401	-0.0694681528524812	0.613313338078932	-0.0568665536791444	-0.130256330903146	0.276397936654376	-0.256677637012509	0.335702758680757	0.217516491424076	"S02"	2.6168337632591	"IS03"
"FREM1"	"FREM1"	-0.111315166118369	0.456275942137791	2.59121486383939	-0.00729173635762728	-0.158530335280988	0.174718939336455	-0.0879019542598447	0.138242942122382	-0.164945141928518	0.247999788063565	-0.00508584871752655	-0.178913453431894	-0.0753270913836076	-0.0728589135054206	-0.0614174602838244	-0.167894993284934	0.0367029865962026	-0.168315255093322	-0.178540717070578	-0.111600730497304	"S02"	2.59121486383939	"IS03"
"MCOLN3"	"MCOLN3"	0.223649192694821	-0.0362924288023516	2.56951362605274	-0.08041634463304	-0.197198154244764	0.0707329850359171	-0.125923056956884	0.417901970899434	-0.126795400340325	-0.130962691626361	-0.144755818405182	-0.181142354629846	0.024725281558562	-0.148692787006809	0.0220356395271596	-0.102937373534566	0.0694105137330061	-0.0879041312513155	-0.0835989351904888	-9.46795396693333e-05	"S02"	2.56951362605274	"IS03"
"PBX1"	"PBX1"	0.16648528864584	-0.189943996659034	2.55132685882474	0.0804021961351844	-0.31280698734404	-0.437215706530347	-0.098810483896916	0.7006057558509	0.111169074129991	-0.0576115161851621	-0.388215180460836	-0.41073549203182	-0.204331748550803	0.786867050253869	-0.190557812024426	-0.0117019837474984	0.460579725771015	-0.363714408506109	0.245684947993263	-0.143546982346742	"S02"	2.55132685882474	"IS03"
"SNTB1"	"SNTB1"	-0.210307027709381	-0.107599229449628	2.49550824471118	0.233085001588652	-0.33221939447014	0.236914889334868	-0.220673122741105	0.00286377557439677	0.0187213860727585	0.218469285068985	-0.371738888236783	-0.188455505197021	-0.140197293716654	0.83271886066779	0.20023545959245	-0.0770350877330704	0.103974167607807	-0.285488631750777	-0.141671213991075	0.0291781798170119	"S02"	2.49550824471118	"IS03"
"IRS2"	"IRS2"	0.16717776817938	-0.153262486913382	2.44150800929748	0.34375496349927	-0.63148430711392	0.589441590793051	0.155959128010076	0.152436983212178	0.0617996602673741	0.0689775031298342	-0.165237482942653	0.146718054112302	-0.0776523766007832	0.268050530158871	-0.192586739660367	-0.110775036647496	-0.292420998276056	-0.48413306035246	0.115294823710949	-0.0421498094462806	"S02"	2.44150800929748	"IS03"
"KIZ"	"KIZ"	0.0430421061338504	-0.114860443827044	2.43853251657869	0.0808032812016023	-0.208405667639146	0.0428591712799936	-0.028538683164169	0.131112671196393	0.0371010240074674	-0.23352528056061	-0.167517367375861	-0.291683634384969	-0.0495482564582177	0.360555538535298	-0.189969515412369	-0.0174585187913632	0.246813630237165	-0.270727444372924	-0.197371231718794	-0.276677603897069	"S02"	2.43853251657869	"IS03"
"EVX1"	"EVX1"	0.0202614642145095	-0.149594828533667	2.3979618701894	0.0458646622537682	-0.164622309036367	-0.155304065128648	0.00919751891036273	-0.147884475247043	-0.0682662399749246	-0.052905985263271	-0.150527464621782	-0.151218822496872	0.0432588810751546	0.116287137133111	-0.111780334356505	-0.11971634266551	0.219009007925236	-0.0966442588012472	-0.0697140482976326	-0.0527932533661841	"S02"	2.3979618701894	"IS03"
"ERG28"	"ERG28"	-0.317515607295331	-0.0950964954418737	2.35109977609236	-0.327425067080881	-0.300773026547265	0.787369193163089	-0.281676909169032	-0.308440028483296	-0.336917765279033	-0.309831677504345	-0.154808956163931	-0.315394417434485	-0.328850513607137	-0.309324172709088	-0.254761354883144	-0.18552583939099	1.57758268260018	-0.323083673975874	-0.061310527153412	-0.306936054350099	"S02"	2.35109977609236	"IS03"
"CAB39L"	"CAB39L"	-0.131575397437364	-0.264612355769194	2.34875512941112	-0.0338183412623294	-0.239651660430441	0.135036909830556	-0.182953489619396	-0.020636860297035	0.120424035373922	0.188621163086759	0.070014910291462	-0.221415345415963	-0.159430680699362	0.452263698047085	-0.229936073068223	0.191901275155175	0.117385839375002	-0.0880622088529058	-0.266927713882175	-0.169122056399542	"S02"	2.34875512941112	"IS03"
"GJA3"	"GJA3"	-0.0569457535765956	-0.0559578470709297	2.29310829179754	-0.0587229942603905	-0.0615790671630549	-0.0580934595877877	-0.056518125890163	0.170013840776472	-0.0604254896336846	0.0332399866016516	-0.0563067114541649	0.0794297731011006	-0.0393457198622988	-0.0554766370838333	-0.0553859148645629	-0.0561201109191056	-0.0594183981397898	-0.057944374576014	-0.0564474782328003	-0.0550483330998459	"S02"	2.29310829179754	"IS03"
"PCMTD2"	"PCMTD2"	-0.0563109939550006	-0.310189592315242	2.2522401462188	0.58179786873231	-0.366850194814999	-0.329365773867166	-0.159327889991779	0.22024917142237	0.216896896499507	0.760563369696676	-0.395742743614704	-0.210409275856731	-0.238641701571861	0.49143275860703	-0.039839430962835	-0.261057899130333	0.193201015097931	-0.251749962932909	-0.128113161375169	-0.120846471441605	"S02"	2.2522401462188	"IS03"
"BMP4"	"BMP4"	0.197580107008513	-0.448560904664469	2.24854895183089	-0.120845630988501	-0.455829782759439	0.176025036271954	-0.153595110173967	0.0330370256894832	0.0626210091673601	-0.344620129058939	-0.562455951502526	0.462110080599676	-0.0304656123790899	0.895063796489211	-0.00836203557996763	0.511290975086011	0.129749224964901	-0.303889797101064	-0.225532374316011	0.196081951135778	"S02"	2.24854895183089	"IS03"
