"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"IS18"	"State"	"MaxFC"	"InitialState"
"PALD1"	"PALD1"	-0.305095345500267	-0.308477245058209	0.390367478725503	-0.224624432236723	0.410802652787963	0.0306105140614122	0.217055266492992	0.929885638945737	-0.246205481760559	0.0201493362697336	-0.211736486144412	0.399542691012986	-0.122178542484434	-0.419158395549798	-0.211844774390622	0.120486729352083	-0.385895449236914	-0.201720629556008	"S09"	0.929885638945737	"IS08"
"KCNJ2"	"KCNJ2"	-0.388619759450665	-0.381431576510821	0.0750881403957337	-0.253586643118054	0.21269891025108	-0.0483741812826119	0.101710324056366	0.917005294257923	-0.262319319640424	0.333032646894189	-0.381140890697283	0.251449266903487	-0.17766225188384	-0.0244101545457158	-0.376465212124119	-0.358139837127151	0.53782413542475	-0.110308741833246	"S09"	0.917005294257923	"IS08"
"KCNE3"	"KCNE3"	-0.0467950627545831	-0.256552686798578	-0.202147316411094	-0.135024286161281	0.0863917234002015	-0.0874445269069762	0.188699778471613	0.911296868716	-0.0708322545288999	0.649569047673896	-0.259434883439628	0.0713745160024613	-0.0706859864493269	-0.308415534740331	-0.235750046995694	-0.312619463962318	-0.173575139626091	0.00572756665620449	"S09"	0.911296868716	"IS08"
"MCAM"	"MCAM"	-0.0476833772000842	-0.558946837906404	0.477665809651646	-0.730225271137343	0.424939521299407	0.280966389187508	0.471577566783471	0.904233636233609	0.0449761946675145	0.56719704949831	-0.188169299042653	0.595477501579189	-0.375590686194923	-0.133364187416082	-0.154677575179365	-1.21982671247266	0.0367934400019571	0.201253242709986	"S09"	0.904233636233609	"IS08"
"CD276"	"CD276"	0.174071331221196	-0.398220062920976	0.28693955211744	-0.31010960286737	0.00250677484432646	0.461842729001089	0.329916971223505	0.902096331465567	-0.154702370534762	0.435864251490075	-0.196416445411089	0.483943142152001	-0.0662017455291172	-0.31251880999923	-0.488796874358798	-0.444964994699005	-0.241721601817926	-0.140848149718303	"S09"	0.902096331465567	"IS08"
"FSCN1"	"FSCN1"	0.0619015133635157	-0.608885688345969	0.238242914487204	-0.434019853805592	0.301440924190458	0.36659367223071	-0.038094747103302	0.886190109121606	0.365528411150496	0.354715783783069	-0.348227205013109	0.5143563618005	0.297495707753363	-0.089919232420509	-0.211449698986719	0.0742651073233984	-0.684391442272308	-0.421937199405315	"S09"	0.886190109121606	"IS08"
"COL4A1"	"COL4A1"	0.371161615848792	-1.16292893404964	0.692769041854414	-0.77021885861172	0.303311861673026	0.415782099835913	0.370748982108226	0.884173010752406	0.240000192799783	0.855246712939075	-0.39331790550619	0.581833108149965	0.300894700468871	-0.324736276123614	-0.26400960767385	-0.880107122284965	-0.410673912862602	0.249236463744793	"S09"	0.884173010752406	"IS08"
"PLOD1"	"PLOD1"	-0.288903536472245	-0.366934716422403	0.374301998278739	-0.508659636792034	-0.157877233948482	0.324336569187314	0.328009282962827	0.866298039694858	-0.0778572686157946	0.544707840241239	-0.345342232771759	0.320669453983078	-0.0119619163132201	-0.0625237669292788	-0.323332643444231	-0.545621184810737	0.355600710828465	-0.35031078175991	"S09"	0.866298039694858	"IS08"
"RGCC"	"RGCC"	0.593463780760098	-0.84009199072303	0.141795760393835	-0.155111707560988	-0.042282704164191	0.324189023126731	0.277770135750371	0.865490622760236	0.417416802132533	0.740138051573459	-0.853472459838926	0.176227415996088	0.663412895458743	-0.107860000598105	0.306065048168181	-1.05275469916118	-0.940500689749011	0.0239900481236854	"S09"	0.865490622760236	"IS08"
"WNT7B"	"WNT7B"	-0.0859958737582054	-0.092576621555526	0.0242486414109433	-0.0177579512722129	-0.0928173930030046	-0.0915475526540964	0.0375680250998656	0.860125484700834	-0.090311988889891	-0.0908098921365274	-0.0915475526540964	-0.0877580842860375	-0.0644397438344679	-0.0872574269184725	-0.016797708847364	-0.0884468094415248	-0.0921384361695058	-0.0899326861226088	"S09"	0.860125484700834	"IS08"
"IVNS1ABP"	"IVNS1ABP"	0.784646693892906	-0.310104971481207	0.0974881285113306	-0.418322152682939	0.409756468198356	0.0612387838674504	0.291123135980844	0.856387837659545	-0.237054827788365	0.816643347963081	-0.391738520721929	0.215736661899474	0.0498076248888234	-0.0201127969767921	0.0810906343820104	-0.555787493640278	-0.566544322428643	-0.149278651915488	"S09"	0.856387837659545	"IS08"
"LGALS1"	"LGALS1"	-0.443240372612624	-0.75886083360416	0.671728007063811	0.0384310104449212	-0.37284227599025	0.566919219783377	0.561571436953899	0.85375335399952	-0.313453458066454	0.113635966973775	-0.349224524889316	0.73929867659067	0.438602288435654	-0.237879733379073	-0.718537924091391	0.176106004762082	-0.36798847348869	-0.756398177970425	"S09"	0.85375335399952	"IS08"
"NOS2"	"NOS2"	-0.133970239661128	-0.144222177585909	-0.00564598663943747	-0.0961058174048452	0.0892947376958795	-0.0147264068473224	0.027990528008423	0.849645747319958	-0.0538981443356454	-0.0760513647221043	-0.142619023837626	0.187691706673783	-0.069124079451671	-0.135935573250289	-0.139692586581327	-0.137788474496575	-0.143539542494066	-0.0326676016827011	"S09"	0.849645747319958	"IS08"
"COL4A2"	"COL4A2"	0.240177743890527	-1.09213396080805	0.715055935854356	-0.779973493736172	0.410919436698638	0.423806036343849	0.494176583987272	0.849373966327547	0.411086019658033	0.760198847163443	-0.32480288353188	0.480110313573836	0.256232463309772	-0.0685260585025729	-0.288959549523379	-0.804678072287453	-0.594103369135313	0.0141597361439663	"S09"	0.849373966327547	"IS08"
"VAT1L"	"VAT1L"	-0.201294197960545	-0.191468744591657	0.145653453666879	-0.0162960910198684	-0.0329110777906323	0.161923256133759	0.0376660488986396	0.838702235510575	0.0554830249505333	-0.207095083722213	-0.214289248790833	0.668053418803895	-0.0713847076335652	-0.204247169079771	-0.209892191340769	-0.207031207320015	-0.215672354957727	-0.210509262041897	"S09"	0.838702235510575	"IS08"
"CALM1"	"CALM1"	0.0799488419874861	-0.502279751478171	0.00114285683164696	-0.658912380355278	-0.1842750692281	0.235468413083335	0.335498472191964	0.831762983874267	0.531814748306939	0.455539240798546	-0.184715905613026	0.492138012316385	0.176224202434783	-0.261489855121214	0.0333332750758026	-0.417281500433146	0.238411216021868	-0.569236166525161	"S09"	0.831762983874267	"IS08"
"GABRD"	"GABRD"	0.0974932548940162	-0.371601114915321	-0.243086031333635	-0.326045601701351	0.062242869457256	0.0327969707433745	0.635971370311178	0.819636377867783	0.208525820705839	0.712690769620848	-0.361672185323666	-0.0502769786883267	0.000183082756227691	-0.301091259935536	-0.115006148610127	-0.155393561008796	-0.303941255643487	-0.0493326963935967	"S09"	0.819636377867783	"IS08"
"KCNQ1"	"KCNQ1"	0.00277272166821532	-0.234876674135042	-0.172873739073756	-0.146088521441898	0.101272043245655	-0.00602566296355627	0.279579321163127	0.81205842713098	-0.0934509585841083	0.536554002454731	-0.31082904457177	0.00836635273050816	0.0691105370352637	-0.244173243404996	-0.282237311565252	-0.265963115157599	-0.178598289677157	-0.0940620683063965	"S09"	0.81205842713098	"IS08"
"CCND1"	"CCND1"	0.492591078387603	-0.582630109644563	0.278239514183385	-0.420150047842825	0.155914558610509	0.208268399115153	0.498300937159814	0.812043866401634	0.230035312538694	0.174416077469381	-0.305718230759087	0.265868032934132	0.165905224276472	-0.335041599328997	-0.319628554629752	0.215577676163032	-0.37284387704805	-0.192342531810201	"S09"	0.812043866401634	"IS08"
"CLIC4"	"CLIC4"	-0.314910871518418	-0.548563976891294	0.6138388997495	-0.576185985967047	-0.274741079860323	0.0906872906443922	0.38773396750198	0.791942888227485	0.0594079253850275	0.392284324158196	-0.0940990852709302	0.619205599750967	0.122955809793375	0.037662408225651	0.268897483718941	-1.00801250434832	0.227252422625009	-0.405740122107792	"S09"	0.791942888227485	"IS08"
"CSTB"	"CSTB"	-0.0675619589362407	-0.189255719746389	0.39158378926572	-0.398021007446182	-0.192794884820084	0.426223660308658	0.129363667143142	0.776235054514877	-0.142769403606825	0.398153038205294	-0.231872548235289	0.362517878865002	0.417685458088753	-0.0500747230540509	-0.297469727990986	-0.131679671019994	-0.210827036758303	-0.858844640225155	"S09"	0.776235054514877	"IS08"
"SLC27A3"	"SLC27A3"	0.0897624727126106	-0.184684881401987	-0.121095958691109	-0.468218072455746	-0.118620283717877	0.13737811483383	0.157363040949787	0.761004260570628	-0.0655155270886489	0.510429663470775	-0.0688243311467343	0.0269539342936507	0.100611882318565	-0.377555804105438	0.0764654680944758	0.151889845511715	-0.192975882343263	-0.058183578010304	"S09"	0.761004260570628	"IS08"
"ACE"	"ACE"	0.155888085638314	-0.278306698765472	-0.320157702716655	-0.348625692065447	-0.480698127537345	-0.1502360758295	0.384676094389153	0.758865841320743	-0.0411358428649738	0.738886383003889	-0.455127403651397	-0.257269531627514	-0.041127279838372	-0.39596001091102	0.521779039547792	-0.542987141772606	0.68679695807989	0.151101287859777	"S09"	0.758865841320743	"IS08"
"RALA"	"RALA"	0.351195869620913	-0.375290194079936	0.102869845238414	-0.492538046079026	0.128505568710116	0.237345092653157	0.158995080768001	0.728494519541192	0.327066465397984	0.206767256158662	-0.245748438206512	0.324961514084851	0.0221291436671878	0.00413054125242433	0.0161663751108041	-0.15241754061114	-0.06480867333996	-0.370999980757888	"S09"	0.728494519541192	"IS08"
"UBTD1"	"UBTD1"	0.107776219931721	-0.0900472040005347	0.0686808337369427	-0.315574889553196	-0.0995227683184255	0.453415809926259	-0.138197644341203	0.712182562091927	0.104788707803162	0.0302427737849185	-0.095377727907699	-0.0120100230790035	0.133129085602939	-0.0671712018295211	-0.359585174305728	0.582916468831037	-0.310256119693297	-0.343276040682622	"S09"	0.712182562091927	"IS08"
"NEK10"	"NEK10"	0.434357860437965	0.0041153621355978	-0.0665044070106076	-0.153322154564253	-0.113904796351466	0.187677361536429	-0.0276230466518918	0.711519550596552	-0.172986349696696	-0.0636223586344406	-0.0126100296258308	-0.00737236064353273	-0.122109409784066	0.228838508070112	-0.0928224482329311	0.00238694206529341	-0.113049384600341	-0.00845229242007214	"S09"	0.711519550596552	"IS08"
"YWHAH"	"YWHAH"	0.255775864144681	-0.609762991659245	0.102078284558884	-0.479370414429699	-0.239241085857286	0.197965056749073	0.366150703545748	0.68154481112308	0.055843315759461	0.330194697983913	-0.340522514312181	0.518029472959458	0.368115489190831	-0.228790344353827	0.120491040648518	-0.044274982434072	0.236654953753557	-0.454037011965277	"S09"	0.68154481112308	"IS08"
"MRPL15"	"MRPL15"	-0.176485099705381	0.129471036565739	0.171922183218093	-0.421820751750762	0.0434464185793785	0.198118245081571	0.0374703848484743	0.631438858017722	-0.22093994104695	-0.0979111140260062	-0.110757141950375	0.341613014416495	0.138261161765507	-0.20965322821374	-0.378646113957128	-0.00920558016611043	0.205914041515403	-0.373063895732807	"S09"	0.631438858017722	"IS08"
"STC2"	"STC2"	-0.326980484619519	-0.271671521989091	0.147308596708883	-0.359538971375733	0.335098311551112	0.417201365157974	0.107079950525345	0.62984187099893	-0.239616016297438	0.584671356524963	-0.00153639701304232	0.142932006901807	-0.145051950343537	0.200523355203231	-0.17580781656918	-0.41497401122804	-0.377564047920249	-0.261638084880976	"S09"	0.62984187099893	"IS08"
"SERPINH1"	"SERPINH1"	-0.0201180909824281	-0.596470030868803	0.403162507712815	-0.647725834411748	-0.327246196761899	0.562067220765646	0.280511475535447	0.617217770718353	0.425784770349462	0.595797946391312	-0.0935268936479864	0.404907379787507	0.276338378776663	0.021475602627596	-0.180475254282851	-0.528373944800174	-0.117945813921206	-0.349211189981882	"S09"	0.617217770718353	"IS08"
"EXOSC4"	"EXOSC4"	-0.172464041793616	-0.105824400033865	0.0497433933548865	-0.267542742630562	-0.163284480349957	0.306577571694008	0.303274134571632	0.608852353100948	-0.129636501978066	0.0105926631961446	-0.206332646978576	-0.0890521548393867	0.232083278082681	-0.209586849186691	-0.0545767138711322	0.0131382547464802	0.0965854974634884	-0.476100327941499	"S09"	0.608852353100948	"IS08"
"MRPL52"	"MRPL52"	-0.616371896180828	-0.256869664287489	0.400394158029324	-0.256479296591478	-0.0849496770965135	0.306735790685959	0.129405006184949	0.573172500615973	-0.583868991560331	0.214996711125751	-0.218855445952716	0.337135671695677	0.402764337711972	-0.394173786253878	-0.0909962981741953	0.240761885573419	-0.00123348880423926	-0.677462708054591	"S09"	0.573172500615973	"IS08"
"SEC61G"	"SEC61G"	-0.394745655212187	-0.139293459032567	0.540267244869302	-0.22730620418703	-0.158983788268941	0.439648044513474	0.17438933940263	0.567949160206389	-1.24725316838951	0.229827013404451	-0.000820356130979552	0.376967243932803	0.377903807830543	0.0184719805626399	-0.140744386115295	0.136692891467197	0.0952860781993329	-0.943339679236768	"S09"	0.567949160206389	"IS08"
"MANF"	"MANF"	-0.0972797258535572	-0.137975497074716	0.0862868379155296	-0.536890401447921	0.123120233619952	0.47986602465055	0.0740695583982578	0.565201037726576	-0.638214416683359	0.181846600691768	-0.0281886708833214	0.366884757288217	0.247466904392918	-0.257891352273982	-0.172408248141318	0.123022908040891	0.134416966057244	-0.394617716315873	"S09"	0.565201037726576	"IS08"
"C16orf89"	"C16orf89"	-0.0901753883332521	-0.0970759692822299	-0.0946214567845756	-0.102528181255615	-0.0973284425443424	-0.0471412119954944	0.149252462662013	0.555421185442505	0.00441370923225613	-0.042513561596092	-0.0959968862547233	0.0479472668696701	0.039567540860443	-0.0914982546657693	-0.0940271009002503	0.0723990880829491	-0.096616487499913	0.0982047769460173	"S09"	0.555421185442505	"IS08"
"MYL6"	"MYL6"	0.262827098598089	-0.26525205271863	0.233830988912611	-0.00160532007142263	-0.492935268281997	0.461942185615572	0.163175509672536	0.50505767810591	-0.613052556880778	0.0207163727521811	-0.143772753029839	0.275293797546076	0.434282723922962	-0.140472748255232	-0.135753098822049	0.265882480154581	0.22778344991392	-0.941148942513996	"S09"	0.50505767810591	"IS08"
"TIMM13"	"TIMM13"	-0.367189777142878	-0.0502659686406147	0.444917055871126	-0.236103902835523	-0.207517061079801	0.398846846527137	0.186974911030101	0.474654961269277	-0.468503678817669	0.0489708664041945	-0.105357778730534	0.243652088032918	0.364582421109446	-0.144003888940419	-0.349136130235443	0.139782929729187	0.0713461347450239	-0.810273972064327	"S09"	0.474654961269277	"IS08"
"MGST2"	"MGST2"	0.0756707916943885	-0.00145192189957289	-0.192158966408659	-0.463536798447567	0.135820555722121	0.174792237351911	-0.152179225141497	0.465785295176993	-0.851652116884499	0.249101279979599	-0.0472609148645762	0.140389541608924	0.314606898049189	-0.364534217942858	0.26739920303862	0.381218280044413	0.417846264637206	-0.550586625807087	"S09"	0.465785295176993	"IS08"
"PCDHB8"	"PCDHB8"	-0.0318506400256206	-0.0342879782376979	-0.0334210255641783	-0.0362137413989932	-0.0343771537337647	-0.0339068378212036	-0.0331002060366424	0.461093567812763	-0.0334492170661304	-0.0336336275079708	-0.0339068378212036	-0.0325033170753259	-0.0346626283495608	-0.0323178865785636	-0.0332110944990767	-0.0327584030003285	-0.0341256857417363	-0.0333087331641307	"S09"	0.461093567812763	"IS08"
"SSBP1"	"SSBP1"	-0.622905213835283	0.0750043350275751	0.0105489438595474	-0.475121684439224	0.151401972246368	0.058745479572812	0.144168899380604	0.434408744804832	-0.243284323656494	0.0266603471536779	-0.0788040827314047	0.388805915774046	0.283730279017852	-0.142004809645452	0.0315047490375614	0.02771289758617	0.11306752738483	-0.495108549046251	"S09"	0.434408744804832	"IS08"
"DRC1"	"DRC1"	-0.0534259068858982	-0.0575142707072575	-0.0560600540016378	-0.0607445242675281	0.0197861521111486	-0.0568749500409947	-0.0245404901425779	0.418542320262843	-0.0561073421112976	-0.0564166701212411	-0.0568749500409947	-0.0545207000597896	-0.0581427046092161	-0.0542096610211436	-0.0557079179840396	-0.0549485783336995	0.186995981610614	-0.0558716959873526	"S09"	0.418542320262843	"IS08"
"ZNF593"	"ZNF593"	-0.16819961766284	0.0913189465922072	0.219157907444585	-0.139369201514293	-0.184266864617664	0.277705252485809	0.167339322010123	0.354137456054996	-0.0140238557980197	-0.108392839217245	0.0568253967075168	0.0753975568128706	0.0849912885051347	0.037124680858692	-0.141276493023657	-0.130984167285093	-0.10215507809047	-0.51324856523606	"S09"	0.354137456054996	"IS08"
"MRPS7"	"MRPS7"	-0.227583635102378	-0.0384071125916306	0.077657275235483	-0.35123483502505	-0.426434867417738	0.337640597532859	0.313583824928666	0.341244402208661	-0.182902227123108	0.241099288401493	-0.00916712466938931	0.30853650325487	0.324320440654893	-0.245745609584642	0.0259017711991115	0.00917156666079193	0.0639062794827732	-0.513965974587668	"S09"	0.341244402208661	"IS08"
"ADAMTSL2"	"ADAMTSL2"	-0.367313918818595	-0.39542224723662	-0.204370254615954	-0.239653342290851	0.188393380833516	0.254222634669967	0.207143671408938	-0.009407538668577	-0.0693905873093466	1.46638218617595	-0.246321339439671	-0.107570487022581	0.0895321657395934	-0.201993881739689	-0.0890056628536364	-0.3777825930848	-0.296466984458721	0.0438783923336449	"S10"	1.46638218617595	"IS10"
"HECW2"	"HECW2"	-0.180416055043426	-0.635405257720475	0.297084365300278	-0.538863005750478	0.083370356088709	-0.125027393164213	0.120727140130965	0.298454532533873	-0.0993279383250068	1.30897091349422	-0.436849291998612	0.386093696628178	0.302122556305347	-0.43423636092435	0.270998048879809	-0.406170616424205	0.0640834271650443	-0.0086928014729426	"S10"	1.30897091349422	"IS10"
"FCN3"	"FCN3"	-0.23243482193835	-0.462219305267187	-0.247662038323453	-0.211922241517129	-0.140064278063699	0.285481627204862	0.191582861667204	-0.0669855706352649	-0.0601877450760945	1.26936489070946	-0.443562700655273	0.0491829497187421	0.292279776386062	-0.287817538165129	0.298688426209538	-0.452710111704789	0.0657726327685942	-0.0639015692149308	"S10"	1.26936489070946	"IS10"
"ADAMTS5"	"ADAMTS5"	-0.17982208464186	-0.39177086714321	0.0422619617070951	-0.4094984110385	0.0903379734304225	-0.067080933258387	0.353589732930094	0.0523506576792256	-0.110715997824296	1.23999289181905	0.0360958922201665	0.599864778254573	-0.091927807515317	-0.248139561338559	-0.27069991347646	-0.229519217366388	0.198093976126492	-0.210702594542398	"S10"	1.23999289181905	"IS10"
