"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"IS13"	"IS14"	"IS15"	"IS16"	"IS17"	"State"	"MaxFC"	"InitialState"
"RAB38"	"RAB38"	0.534133371766203	-0.132509634040894	-0.0489485680466789	0.123621499303327	-0.102773515821979	-0.0964167491027753	-0.111516850566904	0.0397980894558936	0.392653794758418	-0.113454444568261	0.153575785633945	-0.216426643725121	-0.00906623419391026	-0.117844838497435	0.0695210834581778	0.0678896706206637	-0.138465192336756	"S01"	0.534133371766203	"IS01"
"GRIN2C"	"GRIN2C"	0.52894250263416	-0.0343335568729387	-0.0631734445478887	0.0729140170541165	0.182875708707741	-0.0632562406744259	-0.059099402001535	-0.0608120684182112	-0.0607355431643292	0.121491081028616	-0.0596840622027044	-0.0602302557835943	-0.0639265054762741	-0.0587636099447081	-0.0613792008918019	-0.0626269614635644	-0.0589550223549515	"S01"	0.52894250263416	"IS01"
"DDO"	"DDO"	0.465766539350862	-0.00170011428077582	-0.068804273031424	0.168027253204722	0.0076581074569981	0.0557578226602967	-0.088270714735851	-0.0908287488882129	-0.0907144509659542	-0.0176997393483445	0.0884384950361278	-0.0899597550344571	-0.0954804640630618	0.05971591490586	0.000393523240448901	-0.0557275354770035	-0.088055069667278	"S01"	0.465766539350862	"IS01"
"METAP1D"	"METAP1D"	0.407844759430403	-0.0424354440983207	0.0415951078506901	0.152451825758374	-0.0109756102585521	-0.117035122841276	0.186602541466928	-0.188336576258703	0.0962637837282653	0.117181680983284	-0.141697570692821	0.00822134367211097	-0.137303159982896	-0.160479849884973	-0.0312088165286269	0.016887897887924	-0.114068944257104	"S01"	0.407844759430403	"IS01"
"ZCWPW2"	"ZCWPW2"	0.264503745140347	0.144663965466336	-0.0571689650174305	0.0694593860146712	0.104400170528175	-0.0916639667303967	0.217824628383478	-0.0359498000687411	-0.106794475395472	-0.0522255128401982	-0.104945601542788	-0.105906002222464	-0.112405310968125	-0.103327122298216	-0.107926252370837	0.166868160633037	-0.103663692729155	"S01"	0.264503745140347	"IS01"
"LIN37"	"LIN37"	0.168308291226034	-0.0745090424251789	0.018825206219767	0.0992799286667051	0.122357252655099	0.022995194101317	0.00440929114865441	-0.114396239120221	-0.0159968196261026	0.0737317593406553	-0.0027905623761166	0.0624315128446472	-0.120254942757283	-0.110542794377129	-0.0387155891623017	-0.0807466147617668	-0.110902868625914	"S01"	0.168308291226034	"IS01"
"RGS5"	"RGS5"	-0.430143244421423	-0.590835266293138	-0.578675209846557	1.96873787877347	0.266628044252916	-0.45231907996272	-0.362998612092178	-0.469726157548862	-0.519392489568557	0.765586155193022	0.0249081502356019	-0.523747305148182	-0.334011201318801	-0.223601972419987	-0.273676518011252	-0.549705816066462	-0.3359756095309	"S02"	1.96873787877347	"IS04"
"NDUFA4L2"	"NDUFA4L2"	-0.471915036653975	-0.464479383715728	-0.583443538199297	1.94021825114033	0.158306036735647	-0.433250891233023	-0.288561132468423	-0.204449614999057	-0.58516066020785	0.907087431071738	-0.534908431809342	-0.505519762705434	-0.518054383370525	-0.406375582968247	-0.0955639699138623	-0.475711871957809	-0.414459216352011	"S02"	1.94021825114033	"IS04"
"COX4I2"	"COX4I2"	-0.375768688751464	-0.398937671613334	-0.404131683146754	1.93568195034788	-0.0433339294175307	-0.3981518092628	-0.345992992946298	-0.105301905963732	-0.388535997387735	0.475716816614442	-0.381809487952333	-0.385303584763876	-0.402167786126236	-0.302900903050609	-0.392653589560135	-0.400635734330605	-0.290937802999982	"S02"	1.93568195034788	"IS04"
"ANGPT2"	"ANGPT2"	-0.335534276967243	-0.408750227108455	-0.457757734675266	1.93457421564135	-0.101516118922263	-0.411724580518643	-0.149066972547287	0.0973219722764788	-0.37797056720548	0.429389338815178	-0.40603256150383	-0.415447642001645	-0.329714843709473	-0.26358275672422	-0.438384085696811	-0.41770235765667	-0.38049525880758	"S02"	1.93457421564135	"IS04"
"GJA4"	"GJA4"	-0.385330692562954	-0.438989685518806	-0.420363738995509	1.81912084222467	-0.0805975294501157	-0.446560327501507	-0.341410375285952	-0.0685167218280724	-0.428765348007949	0.930842784222065	-0.421342370012758	-0.400819841147547	-0.41240447031213	-0.395004451965016	-0.433309279207694	-0.416862684227537	-0.378071800361116	"S02"	1.81912084222467	"IS04"
"ADAP2"	"ADAP2"	-0.344955207708214	-0.36637376113998	-0.334722536162045	1.79675766407082	-0.208974751671726	-0.349022447442946	-0.218654746272594	-0.0596806060691708	-0.356675581795616	0.385810958499739	-0.307055015338862	-0.339454245857982	-0.323142716061307	-0.163260470298014	-0.360455526494594	-0.358141497193635	-0.346219294381412	"S02"	1.79675766407082	"IS04"
"HIGD1B"	"HIGD1B"	-0.353187515783767	-0.383021217073025	-0.37108065620235	1.77447263904857	0.136927240137061	-0.380343917172121	-0.31650261054197	-0.0777830611056147	-0.355367063434173	0.306545405588398	-0.358865303547809	-0.333631427996674	-0.355289796188707	-0.353330854872965	-0.369057747523097	-0.376560219034163	-0.354481769709685	"S02"	1.77447263904857	"IS04"
"ADGRF5"	"ADGRF5"	-0.268300740969003	-0.397286169505962	-0.356879845323917	1.70947664463122	0.0527487900415257	-0.357813263782234	-0.233120177566172	0.124148109604939	-0.378788365472756	0.0111433765446517	-0.302781890204523	-0.202281130105434	-0.196002768013794	-0.217332226792784	-0.382802655060216	-0.370448990443768	-0.313804380941587	"S02"	1.70947664463122	"IS04"
"CCDC102B"	"CCDC102B"	-0.30273618192854	-0.286534528842405	-0.450943727365487	1.69755317269358	0.0127981398171379	-0.428976707707142	-0.172192329533549	0.192492894371057	-0.379086089275263	-0.235336677555099	-0.450889665165547	-0.438730451902588	-0.267115838368793	0.137005273823493	-0.0766533780679279	-0.0798194278233872	-0.349185027982044	"S02"	1.69755317269358	"IS04"
"PLXDC1"	"PLXDC1"	-0.62980699641248	-0.138131747878629	-0.434276068847361	1.66567559206054	-0.194161190604939	-0.494695394895174	-0.0713915974392444	0.451441182156449	0.0628565606153733	-0.151124098871216	-0.563538086854487	-0.532029366883848	-0.317752527449145	-0.0491669086922655	-0.416603653500635	-0.0276764588569241	-0.117568274878952	"S02"	1.66567559206054	"IS04"
"FAM162B"	"FAM162B"	-0.333698160540173	-0.306933283071137	-0.342210691384838	1.61367934240138	-0.0748041945124086	-0.330235662095746	-0.206544107598661	0.0955654718172998	-0.345036059451143	0.199377156661068	-0.21950104439064	-0.322487078392744	-0.363163781779923	-0.173099512645913	-0.229359315560527	-0.331303312829354	-0.26056134045585	"S02"	1.61367934240138	"IS04"
"KCNJ8"	"KCNJ8"	-0.32303151406276	-0.176360682313362	-0.31245376669704	1.60775364155993	-0.0195295236152562	-0.281565066610704	-0.25389970513497	0.109949143277365	-0.291260197344037	-0.0196178476080548	-0.159904616033433	-0.327404420078278	-0.33633968837891	-0.24393480071972	-0.403549069231095	-0.314634765059305	-0.344864220547341	"S02"	1.60775364155993	"IS04"
"NOTCH3"	"NOTCH3"	-0.634572537234343	-0.629523935136813	-0.212445907670483	1.57156601266427	-0.177143238398256	-0.417303613160722	-0.0440249708544159	0.11423684463913	-0.117273946857438	1.20552049104712	-0.693524976170355	-0.481859429094189	-0.0933450007554291	0.0225762432895248	-0.814455536004891	-0.631667373266008	-0.318795431654904	"S02"	1.57156601266427	"IS04"
"MCAM"	"MCAM"	-0.154659891400991	-0.633549045438088	-0.589370969746405	1.55784280727327	-0.102514202457699	-0.554610446345747	-0.431718393721949	-0.0855141803967572	-0.480712366065893	1.48181993003867	-0.181604765130781	-0.560044820855534	-0.127649472096735	-0.442994516742353	-0.45424061062882	-0.281019895431609	-0.557212741992447	"S02"	1.55784280727327	"IS04"
"GJC1"	"GJC1"	-0.255277893767123	-0.408542122011576	-0.381747530644792	1.54175808427671	-0.0752370551095032	-0.354104012023398	-0.367087841369725	-0.0445714541791552	-0.298708632714376	0.377317709476736	-0.143662274997112	-0.313313190617392	-0.12341365063765	-0.111899348364279	-0.411427629673064	-0.316381842376474	-0.282278707653967	"S02"	1.54175808427671	"IS04"
"MEF2C"	"MEF2C"	0.178072203922451	-0.457025047970997	-0.403058487579014	1.53774779443732	-0.0407720127528819	-0.533524846022076	-0.245347858255383	-0.22784231003237	-0.439064696897921	1.31995320831916	0.0317856876247326	-0.4430629431185	-0.366787591084194	-0.35852226208999	-0.473118922941304	-0.526463543064496	-0.44154660115871	"S02"	1.53774779443732	"IS04"
"ENPEP"	"ENPEP"	-0.335887313279706	-0.252658444229825	-0.331029473408928	1.49967713807183	-0.0460988895654545	-0.302748954446675	-0.242333097988884	-0.279869204077449	-0.34729959196077	0.377265440886485	-0.341286985669611	-0.208775606304904	-0.187934456874072	-0.217512597019859	-0.332393767638617	-0.358115150187922	-0.238480745715337	"S02"	1.49967713807183	"IS04"
"CDH6"	"CDH6"	0.0332257667406625	-0.437454581661127	-0.417378750718223	1.49674868272767	-0.277973271004651	-0.40785270276766	-0.307940275300422	-0.0190965342622704	-0.247240104507135	0.742103320538072	-0.0749008716596408	-0.166617777835325	-0.259166756583622	0.0736090936787661	-0.430324135130731	-0.33547875274888	-0.367678935399897	"S02"	1.49674868272767	"IS04"
"GUCY1A2"	"GUCY1A2"	-0.34583337603559	-0.347572940958085	-0.296142898864379	1.48588710630908	-0.125783679178684	-0.311478804032168	-0.227937154521562	0.157670648478274	-0.305257420000826	0.211604750119469	-0.341342719304744	-0.183271943459265	-0.25052615196988	-0.242718037794339	-0.326789635368693	-0.216306324573181	-0.347100680752333	"S02"	1.48588710630908	"IS04"
"FOXS1"	"FOXS1"	-0.410534853605886	-0.283141022856273	-0.248237721977256	1.47210879262945	-0.240604272612658	-0.312782090192172	0.23882680883152	-0.0511602495556652	-0.216833477412753	0.715270384517556	-0.375635269435531	-0.420951919358781	-0.420418068472219	-0.301388476529524	-0.42898194749407	-0.32860417802108	-0.314855805313993	"S02"	1.47210879262945	"IS04"
"CSPG4"	"CSPG4"	-0.0743774632449442	-0.320961494296606	-0.332505453697053	1.44255943167483	-0.166241894634183	-0.333684220565678	-0.228063777126754	-0.253544141526088	-0.357465624104327	0.668629845658542	-0.17732855054362	-0.33747258292903	-0.244920262924605	-0.27233049217326	-0.258066895734386	-0.340071437244003	-0.334180951914292	"S02"	1.44255943167483	"IS04"
"LZTS1"	"LZTS1"	-0.114746479415171	-0.264578291742283	-0.184897365492254	1.43332575765073	-0.239098162077352	-0.276853084806319	-0.187068882221597	0.167526782112151	-0.251710576286151	0.0541125840990987	-0.193817027541146	-0.186784923078754	-0.267948013105451	-0.0418437361678193	-0.295910192838605	-0.357219712506776	-0.136353699879136	"S02"	1.43332575765073	"IS04"
"ESAM"	"ESAM"	-0.364853793129976	-0.347368826792145	-0.347446088329446	1.40493933289075	-0.206147292937609	-0.30008119385473	-0.213812954570355	-0.377725577515914	-0.377250251705282	1.10181114646146	-0.281320970712305	-0.343625303055665	-0.271660998206685	-0.269935770817731	-0.381248240807711	-0.358941950950472	-0.323825947917123	"S02"	1.40493933289075	"IS04"
"TPPP3"	"TPPP3"	0.433887860758437	0.0629128866265371	-0.462148473592315	1.40243203318556	-0.0930795692614169	-0.348093846456504	-0.331064089957123	-0.15499607757822	-0.489782134909351	0.664451821586773	-0.315843329522284	-0.232479328913638	-0.480638364026304	-0.212539961339381	-0.255520793494629	-0.459952656572792	-0.192150110899902	"S02"	1.40243203318556	"IS04"
"EGFLAM"	"EGFLAM"	0.0601925539887752	-0.279796239564452	-0.311366805803584	1.36269197933769	-0.215886557958835	-0.299074999171667	-0.0674867740690052	0.0728238278696118	-0.157875405820543	0.252557281224088	-0.326920142514956	-0.236532830365595	-0.219545684815277	-0.234100899345691	-0.294113176454806	-0.286043297217916	-0.195775631193092	"S02"	1.36269197933769	"IS04"
"OR51E1"	"OR51E1"	-0.31230843476609	-0.338689085657023	-0.335881453620599	1.3447657374251	-0.262825184860868	-0.318118080940573	-0.185066922013899	-0.207461221643907	-0.322919585443965	0.987272502050843	-0.317329056759445	-0.320233066430288	-0.230660035244569	-0.312435183319161	-0.326341793852655	-0.332975904713846	-0.313452887499354	"S02"	1.3447657374251	"IS04"
"PGF"	"PGF"	-0.414503000400138	-0.258965573046591	-0.529241897128799	1.33564753663429	-0.210419188386311	-0.210805085920584	-0.183606880741247	-0.0433384108470487	-0.32683938402976	0.632845787732576	-0.42555417118609	-0.529901739414018	-0.364865020457638	-0.0726710534186453	0.0152278542097526	-0.133004302623566	-0.114465597423454	"S02"	1.33564753663429	"IS04"
"UACA"	"UACA"	-0.476695351382346	-0.122426026348709	-0.0898964187834979	1.3341334255125	-0.353699836517693	-0.495351756068089	-0.0863786207756873	0.602730729117374	-0.143459887486193	-0.137774106300212	-0.474614688660916	-0.131666647704453	0.237489135041593	0.149558537172733	-0.604952518073546	-0.465615451165374	-0.471669133084282	"S02"	1.3341334255125	"IS04"
"COL4A1"	"COL4A1"	-0.337094305631155	-0.444611448808795	-0.532676818234858	1.3329360646652	-0.29668736913707	-0.177958406701013	-0.212621910879367	0.132555336123135	-0.0845608284302336	-0.0894678571851498	-0.433735289920197	-0.926780898291169	0.415755548013906	0.189487139971412	-0.0627660879949543	0.0523355930508182	-0.761131101145195	"S02"	1.3329360646652	"IS04"
"EBF1"	"EBF1"	-0.567892353808199	0.503018207084447	-0.457693949325534	1.32882669180655	-0.265888178570743	-0.350253568351835	-0.278644373481457	0.00619854652510953	-0.505483611814596	0.920279227699125	-0.506881135246274	-0.518880838383651	-0.376844042987355	-0.0418429324793394	-0.510030953498069	-0.580038279581659	-0.242324031567832	"S02"	1.32882669180655	"IS04"
"C20orf27"	"C20orf27"	-0.219966143414752	-0.297262112100835	-0.0741018322725292	1.32140704974847	-0.131947400522299	-0.104164646845108	-0.00950375180313374	0.0175310527213576	-0.143261933638452	-0.106271292287447	-0.245756208222155	-0.0739068838784688	-0.34033743196273	-0.157159637914001	-0.307780970684523	-0.30200334656228	-0.211264102938139	"S02"	1.32140704974847	"IS04"
"TMEM74B"	"TMEM74B"	-0.24192092347156	-0.231389869886023	-0.260181097887171	1.32128519199159	-0.104173329043169	-0.211882783101486	-0.108381908394605	0.0517460001578082	-0.250140552163337	0.0467979354463665	-0.245810006742538	-0.195795594339248	-0.227460564298408	-0.242019105664528	-0.252791469418142	-0.257930396348355	-0.242807441513598	"S02"	1.32128519199159	"IS04"
"COL18A1"	"COL18A1"	0.462008282919889	-0.234077254818323	-0.430363910404569	1.29891175798089	-0.433916313434049	-0.373857661368253	-0.124456420073722	0.318444827989529	-0.121934554949076	0.573534573730856	-0.81796627419326	-0.475182115672342	-0.391673296471205	-0.151781118112217	0.77770963254645	-0.655289134105495	-0.233598843670891	"S02"	1.29891175798089	"IS04"
"ITGA1"	"ITGA1"	0.23036604579511	-0.574194178938672	-0.410483564143565	1.29345600607199	-0.423200758167203	-0.455714168838177	-0.125535336502979	0.372815946410633	0.237640595521787	0.181970030430598	-0.233342839697049	-0.634136551753995	0.0650551602153491	0.356900057524501	-0.531196143501569	0.321800064183362	-0.783833627506553	"S02"	1.29345600607199	"IS04"
"LINGO1"	"LINGO1"	-0.184782800515867	-0.245154223465336	-0.309177238930001	1.28811542383492	-0.216605647860647	-0.322641316281352	-0.208600169591009	-0.10322448949833	-0.277391497438741	0.568701185337391	-0.304421258436939	-0.289392551506449	-0.163474152002626	-0.122136067468576	-0.285567752390534	-0.285999824688405	-0.300702757723133	"S02"	1.28811542383492	"IS04"
"ABCC9"	"ABCC9"	-0.269360092092364	0.265781874829402	-0.365945296965108	1.26773866085735	-0.114034376945858	-0.388196805682654	-0.339902600781599	0.235967695729379	-0.342128369274655	0.072859377926306	0.0143598574786115	-0.298673742971675	-0.271735965889805	-0.294323746639058	-0.406350739106273	-0.326352121462771	-0.250895101298556	"S02"	1.26773866085735	"IS04"
"MYO1B"	"MYO1B"	-0.591913147744787	-0.466831883677791	-0.381966026634812	1.26063321883144	-0.112342090302432	-0.0431793022950112	-0.209676651330643	0.161626667025579	-0.180962968668795	-0.0814118055974577	-0.684066170602272	-0.104761536955454	0.149558765008603	0.444254043185359	-0.196009372888035	-0.341518888191395	-0.170594616706419	"S02"	1.26063321883144	"IS04"
"PDGFRB"	"PDGFRB"	-1.04247535187196	-0.397044786316587	-0.130067402064949	1.25161665252949	-0.128182401752892	0.0209583799718113	0.24240960003409	-0.0204612167544938	0.320085982140625	0.360534501784237	-0.661892468507104	-0.588071147740682	-0.27007007176089	0.393075517554179	-0.618335575700864	-0.352353828496747	-0.131227818115952	"S02"	1.25161665252949	"IS04"
"ARHGAP29"	"ARHGAP29"	-0.375188118359871	-0.0751237087617063	-0.4378020860748	1.2474141780704	-0.191848617654796	-0.420125696020827	-0.343494517650578	0.052585592944335	-0.37842893821508	0.65680748729295	-0.297499130990344	-0.0320819944212747	-0.25107155660168	-0.292984241484919	-0.23059873015048	-0.328409566883189	-0.157472677965032	"S02"	1.2474141780704	"IS04"
"COL4A2"	"COL4A2"	-0.553730677668649	-0.509962306235684	-0.562443667818346	1.24456500687517	-0.576708321129642	-0.217423646560301	-0.20944254155607	0.194045564343748	0.125400348271207	-0.0609221941263781	-0.000457859308371162	-1.05686166703299	0.563707951754027	0.187098254940102	0.106217392827084	0.0644041428177204	-0.735350691551631	"S02"	1.24456500687517	"IS04"
"HEYL"	"HEYL"	-0.330330605167525	-0.0663659800808859	-0.398995653073237	1.23211519604865	-0.0645085157185955	-0.389063219649477	-0.213619838034747	0.0107779640145441	-0.218718516690134	0.584995518122448	-0.377240488696076	-0.420155526442328	-0.183455829071445	0.258178050660718	-0.368053246969292	-0.396102761921722	-0.278834356110359	"S02"	1.23211519604865	"IS04"
"OLFML2A"	"OLFML2A"	0.534600783044177	-0.488714348765656	-0.357599474387556	1.21746829112017	-0.364040886906294	-0.26733651326911	-0.0743527259720671	-0.0661234345766108	-0.243008345823766	0.341888984587542	-0.317524887236942	-0.476758511535974	0.173222851494299	-0.171014368812908	-0.35227946447075	0.0253879112973505	-0.280462138255464	"S02"	1.21746829112017	"IS04"
"AVPR1A"	"AVPR1A"	-0.249943477967323	-0.271056169463023	-0.268809194236236	1.19292229355056	-0.178237420169239	-0.26916149986433	-0.122661582963965	0.00295224774485067	-0.25843568506269	0.486966702237441	-0.253961530580978	-0.256285637765995	-0.201328689759929	-0.250044916067148	-0.261174511737792	-0.253365114752086	-0.250859394621113	"S02"	1.19292229355056	"IS04"
"PDGFA"	"PDGFA"	0.374118068119537	-0.386423333973136	-0.360409375386329	1.1913697591548	-0.149462371743417	-0.317737669780043	-0.202253117784021	0.0787324806342536	-0.306843965697572	1.04395957518397	-0.307235355757041	-0.317804599033439	-0.273864946368205	-0.0720463892296621	-0.443314407993282	-0.421378981279944	-0.337620856188603	"S02"	1.1913697591548	"IS04"
"SEMA5B"	"SEMA5B"	-0.211864183955579	-0.229760322679499	-0.201483612752038	1.17593109061413	-0.082096064657783	-0.228154309065313	-0.213161311612449	0.0460148502793786	-0.219062589534606	0.0602428079664368	-0.21527007974052	-0.186892938924187	-0.173315833865874	-0.21195016779647	-0.221384151526283	-0.225884607893815	-0.212640559222517	"S02"	1.17593109061413	"IS04"
"SERPINI1"	"SERPINI1"	-0.280457536583191	-0.300938135022089	-0.25537968926477	1.17319105434964	-0.210594053957533	-0.339862318706295	-0.140264566946454	-0.0637346401390839	-0.315599949202951	1.02715952600163	-0.240931645494356	-0.335636764823944	-0.307217435906052	-0.171222377705672	-0.33793882080008	-0.357878615241609	-0.213853334374688	"S02"	1.17319105434964	"IS04"
