"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"IS09"	"IS10"	"IS11"	"IS12"	"State"	"MaxFC"	"InitialState"
"KMO"	"KMO"	0.155714685371229	0.0625203993120088	-0.177564146801948	-0.0868451999268213	-0.146398413458876	0.450593731424498	-0.217368631386152	0.125362845349907	-0.271892481715095	-0.175332620476387	0.520469824071231	0.124319009909854	"S04"	0.520469824071231	"IS11"
"GADD45G"	"GADD45G"	-0.082440107854092	0.477493734169431	-0.0168265652865679	-0.188504332864747	-0.161828197842719	0.165366612612316	-0.115858287605038	0.449468324960408	-0.341704593022844	-0.0426107084613411	0.519513217274241	-0.266745894082592	"S04"	0.519513217274241	"IS11"
"IRAK2"	"IRAK2"	0.253565129322124	-0.118195993549568	-0.226676116308182	-0.148783104106817	-0.0562424953489259	0.372585874288958	-0.136509426981791	0.044935036707477	-0.242092833791115	-0.127179725533401	0.517849561449215	0.202296544819168	"S04"	0.517849561449215	"IS11"
"SLC25A33"	"SLC25A33"	-0.263579486977562	0.125193079099727	-0.207524234552134	-0.00865335549839441	0.0347376756471664	-0.223039507424312	0.205477410372068	0.14097991365253	-0.262278986614771	-0.104713844733588	0.513085860473836	0.0344607704523842	"S04"	0.513085860473836	"IS11"
"SLC25A19"	"SLC25A19"	-0.193861260510324	0.293717593322422	-0.190981186349568	-0.0868949039999967	0.174268853200711	-0.0861180978410308	0.201914050558218	-0.17775675691429	-0.271529218143996	-0.235368893917566	0.505692270729922	0.0512972965910024	"S04"	0.505692270729922	"IS11"
"PHACTR4"	"PHACTR4"	-0.178926464190968	0.0628395793145143	-0.134600049441233	-0.276628075558257	-0.108819092782758	-0.0182309986351603	0.225839632336671	0.0454485086645914	-0.395930137305188	0.209308448649207	0.502787399304849	0.367690928969834	"S04"	0.502787399304849	"IS11"
"PLEKHG2"	"PLEKHG2"	-0.0993850278778455	-0.122556950525136	-0.197549271063717	-0.197393519946621	-0.046642304813053	0.106645085370246	0.0447889666661594	0.081502270404138	-0.22792150040115	0.136894992383929	0.49907889129246	0.226291257117874	"S04"	0.49907889129246	"IS11"
"WDR45B"	"WDR45B"	-0.0253881190780911	0.00019549182980051	-0.211480618377563	-0.178445441378148	-0.113608131394102	0.304280096253099	0.0427975804717437	0.0802810154058351	-0.278907617561954	-0.0470899832988147	0.490284723579658	0.283293515896331	"S04"	0.490284723579658	"IS11"
"MLN"	"MLN"	-0.0615584432350207	0.0123539085222285	-0.0651518862617619	-0.0652397710004244	-0.0640588303333085	-0.0601547473901094	-0.0615584432350207	-0.0615323370249974	-0.0680230898757355	-0.0620056626944204	0.488534054247264	-0.063721234389523	"S04"	0.488534054247264	"IS11"
"MFSD2A"	"MFSD2A"	0.0549375670543018	0.0853061397396713	-0.207085082222465	-0.0157584424000027	-0.0323162891628769	-0.0708968396004666	0.00826770553980821	0.301274214151402	-0.238276769599715	-0.175551837098376	0.46948419916341	-0.0372752584561278	"S04"	0.46948419916341	"IS11"
"TGIF1"	"TGIF1"	0.0174335102213504	0.277193087922989	-0.0698890816035546	-0.128059263938219	-0.0580554206968976	0.0958839141418182	-0.203794367607526	0.0369814289224596	-0.450479994268707	-0.111889587899497	0.466943018508245	0.355186167272288	"S04"	0.466943018508245	"IS11"
"SDS"	"SDS"	-0.499519792683826	0.429503100134817	0.0619836610322122	0.0606035222365663	-0.207110948124161	-0.243332745226023	-0.210948821129184	0.108620757297152	-0.369296586952405	-0.0390932164940335	0.466196359238847	0.263425982697519	"S04"	0.466196359238847	"IS11"
"SPHK1"	"SPHK1"	0.389603947630021	0.261858901182117	-0.226681449454854	0.0164605702837341	0.162266657103815	-0.305439038482865	0.136508491383606	-0.146205565139715	-0.372387271240098	-0.326946133448046	0.459691428826036	0.0123479277218083	"S04"	0.459691428826036	"IS11"
"LGALS2"	"LGALS2"	-0.249978000808421	0.196545521181955	-0.236878533922098	0.152740774850635	-0.182991611700448	-0.229680165036032	0.287049413819528	0.150445942482241	0.0020599643583414	-0.16945779286358	0.430859784168047	-0.286099208286152	"S04"	0.430859784168047	"IS11"
"RAPGEF2"	"RAPGEF2"	-0.0298871292998187	-0.0352771902242778	-0.15545382252978	-0.195555074206653	0.0178980798833774	0.00647097952372111	-0.063675463361977	0.317793462888372	-0.287519683166444	-0.0884338130878779	0.429346779023507	0.285591603144187	"S04"	0.429346779023507	"IS11"
"SPATA5L1"	"SPATA5L1"	-0.168397431700006	-0.119609762764236	-0.118620502629947	-0.0675762173141344	-0.109216396033346	-0.0377460618711424	0.101531201414411	0.212677559378006	-0.197703336541031	-0.105677058913446	0.423522290921607	0.241284746982688	"S04"	0.423522290921607	"IS11"
"OAZ2"	"OAZ2"	-0.141619676847368	0.273114404822259	-0.288940281617015	0.371647574863547	-0.317414937109496	-0.238980422293585	0.16501357354579	0.0622239488997989	-0.498682493573938	0.316621313483257	0.422887732533111	0.0830056018574967	"S04"	0.422887732533111	"IS11"
"TPRA1"	"TPRA1"	-0.0333306949249521	0.211973764157919	-0.144810825160006	-0.0232473107628206	-0.144711317851759	0.0281542389721568	-0.0523099732971672	-0.0188273251228145	-0.338763568919731	0.0793345663140866	0.413940800780492	0.21068371268373	"S04"	0.413940800780492	"IS11"
"NEURL3"	"NEURL3"	0.166541235332017	0.0721656672488918	-0.0682788384177749	-0.0842555602126645	-0.151074932572415	-0.141867629467877	-0.0577226136777722	-0.0261370486573384	-0.0584050189987626	-0.124668188658337	0.413900440292618	-0.0193097047913686	"S04"	0.413900440292618	"IS11"
"GCH1"	"GCH1"	0.259398059980113	-0.0675625708112408	-0.174586173269361	-0.054576799479519	-0.0814640367726499	0.217261212983699	-0.233963770307516	0.145687463666257	-0.244115101099202	-0.223076328261271	0.40922377521524	0.271514212859659	"S04"	0.40922377521524	"IS11"
"CLN6"	"CLN6"	-0.120157478038432	0.347586216213711	-0.147160606941599	-0.109303478831151	-0.0327677625579873	-0.285417644983734	0.359128409481614	-0.291953926929927	-0.128939256529772	0.0486292306223704	0.394323083091012	-0.0945066981341906	"S04"	0.394323083091012	"IS11"
"GPR3"	"GPR3"	-0.0746338354519266	-0.0758895384642757	-0.0789905478941136	-0.0321807064416796	-0.0776653201590248	0.189609859165196	0.0839005144210077	0.0239260633913522	-0.0824716128270938	-0.0751760470770047	0.370603329353987	-0.0772560167589772	"S04"	0.370603329353987	"IS11"
"IFNB1"	"IFNB1"	-0.0588742303725227	0.0231145500588662	-0.062310983829383	-0.0623950364154838	-0.0612655898401925	-0.0575317417031658	-0.0588742303725227	-0.0588492625055284	0.00834160564489462	-0.0593019491401863	0.363208733827075	-0.0609427145314167	"S04"	0.363208733827075	"IS11"
"PNPLA8"	"PNPLA8"	0.0483050149425791	0.0176724333222892	-0.255494692171323	-0.115953648720855	-0.0834734812656054	0.212684740291899	-0.240423255291354	0.345548657648946	-0.256336151448806	0.0585386531729783	0.358050918495052	0.259881110321157	"S04"	0.358050918495052	"IS11"
"STX4"	"STX4"	-0.10127620963105	0.347404519377378	-0.28726419211029	0.0382972436423676	0.148176053233979	-0.147737560086539	-0.0164856588953346	-0.175618088199808	-0.441285521495304	0.0486398370249746	0.349111122134858	0.342603656336894	"S04"	0.349111122134858	"IS11"
"IFITM3"	"IFITM3"	-0.30442797158025	0.287726532435303	0.244967012525597	0.236164760021574	-0.0702658992269823	0.0783554232726201	-0.126638730483169	-0.220827197138969	-0.4077787579448	-0.0325585951400905	0.331876004036485	-0.0834948233408745	"S04"	0.331876004036485	"IS11"
"NFKBIB"	"NFKBIB"	-0.00185141346657638	0.1410907497145	-0.203276350089999	0.0917340215682514	0.0441248333762571	0.287704948151488	0.215150151237704	-0.103922630678737	-0.317294779313248	-0.158533279717863	0.32845928707876	-0.0051876544586271	"S04"	0.32845928707876	"IS11"
"ARID5A"	"ARID5A"	-0.106873472387594	0.102160866021429	-0.223729127063247	0.142176662281939	-0.184799881843478	-0.104933154135207	0.273276354984143	0.0841315767356225	-0.44123653190308	0.206697035768765	0.311112362731043	0.244102475337853	"S04"	0.311112362731043	"IS11"
"LY6K"	"LY6K"	0.0563363509475823	-0.0837145246511161	-0.142910867215137	-0.12316347891817	-0.104541333797567	0.20560960180033	0.0311463663115468	0.256335807914604	-0.0683742338591635	-0.0104154233919734	0.288385557484981	-0.0405535142894201	"S04"	0.288385557484981	"IS11"
"UCN2"	"UCN2"	-0.041885491768581	-0.0425902088432034	-0.0443305361915337	-0.0443903345766841	-0.0435868009265101	-0.0409303914173074	-0.041885491768581	-0.0418677286253374	-0.0462841556955206	-0.0421897880763015	0.251989578522673	0.0937481798125521	"S04"	0.251989578522673	"IS11"
"CCL21"	"CCL21"	-0.0895951880473153	0.0107781521438444	0.0606758586804683	-0.0714089266016276	0.036829698455429	-0.0875521800279943	0.0369757201936112	-0.0895571917843605	-0.0990041529430484	0.0399970644554192	0.21460747125709	-0.0329828387444462	"S04"	0.21460747125709	"IS11"
"FBXO47"	"FBXO47"	-0.0212134068731438	-0.0215703192407248	-0.0224517287831163	-0.0224820143884892	-0.022075055187638	-0.0207296849087894	-0.0212134068731438	-0.0212044105173876	-0.023441162681669	-0.0213675213675214	0.186567164179104	-0.0219587176108915	"S04"	0.186567164179104	"IS11"
"CHI3L1"	"CHI3L1"	0.0694656022466812	1.5570837013641	-0.143209831987724	-0.277602005380806	-0.00189357687793308	0.0364958322442258	-0.211195192445731	-0.0914726084871922	-0.21137608734719	-0.33681195621002	-0.181100903349515	0.142052141422884	"S05"	1.5570837013641	"IS02"
"CYP27A1"	"CYP27A1"	-0.175615183555237	1.53305097846122	-0.162052086904949	-0.194624854956303	0.154085382833572	0.283415681909081	-0.455653115319858	0.216254568069237	-0.358833364460719	-0.252807478240341	-0.234500212858802	0.167871947151837	"S05"	1.53305097846122	"IS02"
"APOC1"	"APOC1"	-0.63825486796648	1.21799205746404	0.557569771462646	0.0523379500850799	-0.245541901596427	0.052067748302494	-0.505659768462565	-0.361971287348367	-0.453418639594395	-0.00991407576960013	0.118938479058934	0.0570244069602947	"S05"	1.21799205746404	"IS02"
"GCHFR"	"GCHFR"	-0.346653412811088	1.20953222941193	0.237344459467191	-0.0178783219281114	0.204642924336727	-0.195947882917254	-0.104270321030359	-0.0690431948415407	-0.404275045931736	-0.504244273893787	-0.202548913971624	0.17840744760096	"S05"	1.20953222941193	"IS02"
"NUPR1"	"NUPR1"	-0.0852748920013524	1.18141715799549	0.746395071837446	-0.29085505036377	-0.483802933595913	-0.312757412425143	-0.56033943994526	-0.00352146799652709	-0.348595187176526	-0.141310421285947	0.0210350845124988	0.161940535436942	"S05"	1.18141715799549	"IS02"
"APOE"	"APOE"	-0.518120813387951	1.09864379332597	0.640349704705759	-0.0580366027099733	-0.611299088218179	-0.0531573926703255	-0.623543580916001	0.0437848064075869	-0.549307204262952	0.218574030923461	0.243360808435872	0.181610143444219	"S05"	1.09864379332597	"IS02"
"TREM2"	"TREM2"	-0.659154028380208	1.01002889715681	0.368313569071308	0.0570309972216228	-0.00109630836658323	-0.0933589600948365	-0.316479177152205	-0.213786024704429	-0.652534038202588	0.169444252192879	0.13904466083436	0.196901246934827	"S05"	1.01002889715681	"IS02"
"TM4SF19"	"TM4SF19"	0.215339972965512	0.990727795545476	-0.118342853785622	-0.170065109327255	0.275346242983203	-0.190076132331003	-0.22207990578636	-0.245677653151863	-0.14154935671447	-0.233890060384368	-0.118226603302587	0.0113993117472579	"S05"	0.990727795545476	"IS02"
"CES1"	"CES1"	-0.0742905579019376	0.939511810155077	-0.151786878166698	-0.0164141925908663	0.216234026361077	-0.0176345174000541	-0.200927629660069	-0.151175484821599	-0.182788958843154	-0.202387360302898	-0.134610427675841	0.0736795707064901	"S05"	0.939511810155077	"IS02"
"RARRES1"	"RARRES1"	-0.223975025632178	0.937560096353081	0.0244612455931924	-0.0152613822298094	-0.305575974822319	-0.231378783676804	-0.217164049310271	0.0994632999065957	-0.272220565724314	0.097097551138	0.0537502224921566	0.139232584254468	"S05"	0.937560096353081	"IS02"
"FABP3"	"FABP3"	-0.333262193581323	0.930865856333247	0.273890287593755	-0.0495499448080589	-0.188414953842339	0.0522384378408632	-0.254078511965727	-0.103148864792582	-0.260433846931502	-0.0380850544622253	-0.0510276230649475	0.0818144919723917	"S05"	0.930865856333247	"IS02"
"ACP2"	"ACP2"	-0.095781612471122	0.913204237455646	0.132960504737839	0.333151389338356	-0.291903083047349	-0.134743159043168	-0.109614442917096	-0.76411159438592	-0.569915316477427	0.098735123322211	-0.0337459141403862	0.527438387448934	"S05"	0.913204237455646	"IS02"
"CCL18"	"CCL18"	0.373034621197926	0.90837914130784	0.496242807661633	-0.26405042013904	-0.502053480683164	-0.0753828279468507	-0.439834014105104	-0.247499039871032	-0.297212501027766	-0.24170578589824	-0.177325641400406	0.580972641921649	"S05"	0.90837914130784	"IS02"
"FTL"	"FTL"	0.174644912286796	0.901990945761453	0.535595475545099	0.199288934408178	-0.097044679335301	-1.26709464682527	-0.92135782391151	-0.0832513396129291	-0.0105055660192366	-0.637459964255678	0.0408996892444411	-0.0116208528047647	"S05"	0.901990945761453	"IS02"
"CYB5A"	"CYB5A"	-0.0335123605770795	0.883284394987923	-0.0664599062700703	-0.0105292453594354	-0.236237608084147	-0.146092694703364	0.0771065843619831	0.121397047569636	-0.344256723194566	-0.151893879805748	-0.0222603652955944	0.227101964622815	"S05"	0.883284394987923	"IS02"
"MMP7"	"MMP7"	-0.115489145515186	0.8776522707714	-0.10669557112391	-0.189214705756282	0.113617588874539	-0.0697036549581205	-0.0786954896479075	-0.0166227788218928	-0.0650572726155101	-0.196945879517024	-0.0478565277679333	-0.0209191335912698	"S05"	0.8776522707714	"IS02"
"GPNMB"	"GPNMB"	0.0626908820845618	0.8710719987987	0.431535398073331	-0.154566112265075	-0.178116685425283	0.195562245388084	-0.806030016070533	0.0530304184474156	-0.719454189044276	0.151519611664831	-0.145978760077004	0.679251506335926	"S05"	0.8710719987987	"IS02"
"PLD3"	"PLD3"	-0.421399420114169	0.867100483333502	0.273129513535987	0.429769773140807	-0.757974886048234	-0.0315662699845912	0.0484962834209754	-0.991980335935446	-0.660347773302132	0.646423125213219	0.217306241938131	0.427834420362447	"S05"	0.867100483333502	"IS02"
"NDUFB9"	"NDUFB9"	-0.183714122836097	0.862179200540009	-0.119465673342417	0.457796193063742	0.319040813576392	-0.578377566629019	0.284624881243275	-0.562393711869449	-0.553116532921331	-0.140409283943273	0.147291181914967	-0.132764961352622	"S05"	0.862179200540009	"IS02"
"CD9"	"CD9"	-0.262853255703165	0.857472603024845	0.3737673376763	-0.0506412873617077	0.228408575693091	-0.153441117154575	-0.382396926863133	-0.0635188574798653	-0.748917283483388	-0.41421062680291	0.0880981040820854	0.552383340121684	"S05"	0.857472603024845	"IS02"
"ACP5"	"ACP5"	-0.532600404142737	0.844856677557922	0.136690506073778	0.50921013111103	-0.454502385741858	0.0501895112862327	-0.156913722283648	0.206535630400984	-0.751496655523744	0.0787731250539659	0.0939662736766284	0.285557654383314	"S05"	0.844856677557922	"IS02"
"CHIT1"	"CHIT1"	-0.111917757239348	0.829733581336696	-0.140404001459086	-0.189498582202125	0.0434277707007346	0.0928755220750619	-0.121100188905881	-0.168201146086052	-0.175913582092592	-0.180728419941679	-0.204824838248674	0.534805240489065	"S05"	0.829733581336696	"IS02"
"RMDN3"	"RMDN3"	-0.259809552175826	0.811319655527668	-0.0808513855560876	-0.0430454858715261	0.00584123307097868	-0.0483208830735639	-0.056705587138027	0.0891475027071219	-0.421346600954081	-0.00888963465883752	-0.0186501879680317	0.318253096720906	"S05"	0.811319655527668	"IS02"
"HSD17B14"	"HSD17B14"	-0.15612479100087	0.802422706559404	-0.049887616942663	0.367333134528702	-0.35649614742215	0.0564129498995802	-0.262580530056689	0.00638682073500847	-0.311121078596646	0.174434195685837	-0.0210819536381601	-0.0513075450030989	"S05"	0.802422706559404	"IS02"
"CD151"	"CD151"	-0.120405042576033	0.800910980512232	-0.0547984676830285	0.0577702317680667	0.207022014439809	-0.147816466248036	0.126962465605168	-0.692132263303354	-0.545068007546823	-0.196601853908571	0.198752807912464	0.378313672540653	"S05"	0.800910980512232	"IS02"
"BIRC7"	"BIRC7"	-0.127513575565806	0.790939247768745	-0.0232011244605849	-0.12139174573346	-0.0865426406854165	-0.149109925193904	-0.152589367657063	0.0766939714034142	-0.0897322104822262	0.129414605453748	-0.126430594321	-0.00235971162694099	"S05"	0.790939247768745	"IS02"
"DNASE2"	"DNASE2"	-0.385401004669367	0.77918154635234	-0.110177450127416	0.538538907578328	-0.307398168664468	-0.0198319182329716	-0.197728569064317	0.0505488258180665	-0.668984818747276	0.286501948314748	0.0333191284874579	0.298636353300139	"S05"	0.77918154635234	"IS02"
"FAIM"	"FAIM"	0.100336403340968	0.773339494226911	-0.0825116186322868	-0.0211652697997282	0.0352298378905425	-0.11300715478764	-0.166136592074291	0.107648352394187	-0.224681022671641	-0.0713436643086134	-0.124033627627689	0.00996274494615328	"S05"	0.773339494226911	"IS02"
"LTA4H"	"LTA4H"	-0.270818891136708	0.772765092009093	-0.200041094061868	0.0547465206949436	0.548587467508643	0.135530571231502	-0.234729984202302	0.163191209023829	-0.499990792854832	-0.182639572663764	-0.240106830309556	0.315880569631116	"S05"	0.772765092009093	"IS02"
"TSPAN4"	"TSPAN4"	-0.42892333043537	0.761481566912019	0.00315936767956436	0.30750424851333	-0.575386663813192	-0.280883777702464	0.117139684062474	0.366807245424741	-0.604093144533426	0.452774750339899	0.0477267623529459	0.218696462612284	"S05"	0.761481566912019	"IS02"
"TSPO"	"TSPO"	-0.16011013383618	0.759489311659432	0.167354804177379	0.192031869527379	0.513899691933469	-0.182319758854817	0.00858371681236623	-0.0343323486249952	-0.853553889741234	-0.450329499882308	0.0208142592060604	0.220618228544907	"S05"	0.759489311659432	"IS02"
"IFI6"	"IFI6"	-0.0650356102317662	0.757471634373355	0.241905966774271	0.186548455368489	0.223661569038277	0.481621354277314	-0.127501765166689	-0.542829929381186	-0.566782350085441	-0.375853122716931	0.0745506868401193	-0.0314176385687145	"S05"	0.757471634373355	"IS02"
"MGST3"	"MGST3"	-0.0301471375844101	0.753380147810491	0.106355951626081	0.46495582534	0.181466048715637	-0.484549494050783	0.300952924649665	-0.424894365208325	-0.792339512479744	-0.0936084066005056	-0.199456013582889	0.322914771699447	"S05"	0.753380147810491	"IS02"
"CD59"	"CD59"	-0.000764109799295139	0.750986908455871	0.397920362725491	0.115714160986677	-0.539691387549202	-0.306869554213889	-0.00213333373647258	-0.942305107251934	-0.57937240389922	0.566060657502956	0.172791497023252	0.34929944349801	"S05"	0.750986908455871	"IS02"
"HAMP"	"HAMP"	-0.238487360440827	0.750899959355129	-0.0283325531539367	0.0663579135679445	0.173070751675513	-0.250360040026764	-0.109523279330539	-0.0934591491512144	-0.0908072281720633	-0.186334647886368	-0.0399201636696888	-0.129892213840753	"S05"	0.750899959355129	"IS02"
"CAPG"	"CAPG"	-0.121618594649308	0.723454060929827	0.148585919769392	0.476850039620606	0.0882458934182666	-0.0208876845762578	0.273047445758878	-0.207088362625236	-0.967734439590812	-0.293381532298049	-0.0151896877660867	0.322978919918455	"S05"	0.723454060929827	"IS02"
"KCNMA1"	"KCNMA1"	-0.426836719565748	0.719060044873788	0.254567498261514	0.174831312319624	-0.430159764754568	-0.235524675145893	-0.13932616637862	-0.199102198285883	-0.335836314010045	0.0702272121334719	0.054498061301682	0.344666272009896	"S05"	0.719060044873788	"IS02"
"TMEM205"	"TMEM205"	0.096491234554458	0.712865942673292	-0.192545207351567	0.188773245728244	0.0918020011103423	-0.126332381549108	0.100260726706194	-0.624349218293614	-0.433517027325483	-0.0041869716019664	0.144957337457003	0.148407187482487	"S05"	0.712865942673292	"IS02"
"BCAP31"	"BCAP31"	-0.155647663298574	0.710701324709084	-0.16003825810733	0.380516188440765	0.0505607251764451	0.082648118525314	0.116083978997365	0.062007632899846	-0.867645117180654	0.15509026867357	-0.105906982149801	0.386997291378298	"S05"	0.710701324709084	"IS02"
"LGALS3"	"LGALS3"	-0.144859393800189	0.704605314162798	0.0236954619694299	0.344636102738933	0.18119415113011	-0.0720303439142726	-0.221473623365395	0.0614481186048902	-0.669247846188753	-0.295589917824009	-0.0652402578405462	0.338975806984633	"S05"	0.704605314162798	"IS02"
"CD68"	"CD68"	-0.167111037523831	0.689901497875432	0.0268053549117333	0.435046843826407	-0.0128968660859983	-0.190454172110604	-0.335501718861205	0.30185482698813	-1.0189782274416	0.235052756372275	0.18437940492217	0.276904965305253	"S05"	0.689901497875432	"IS02"
"FABP5"	"FABP5"	-0.353652825531685	0.685989993645334	-0.00732052019000974	0.200030382513616	0.568382680121966	-0.415270446452041	0.316323726720736	-0.539839647126507	-0.49787456388974	-0.572403139777804	-0.0119025640626531	0.359179747998039	"S05"	0.685989993645334	"IS02"
"CHCHD6"	"CHCHD6"	-0.295401853573102	0.680254751896515	-0.0291836854582974	0.0161791342712818	-0.203800111677529	-0.068969680681876	0.094373451161518	0.128515927711712	-0.257574753456995	0.281515525858478	0.0422487842380034	-0.118889683797791	"S05"	0.680254751896515	"IS02"
"LILRB4"	"LILRB4"	0.159126846869949	0.679470160955531	-0.00128778758069086	0.3639443383075	0.0550695365844334	0.197150654745926	-0.232463241162106	0.0223832650685675	-0.882067721037599	0.15978960705122	-0.119789249144139	0.273981754142614	"S05"	0.679470160955531	"IS02"
"DDRGK1"	"DDRGK1"	-0.321222198684654	0.676796720492512	-0.27475854648183	0.3907585454474	-0.170074368344589	-0.2617845046693	0.43567482813096	0.064256065698083	-0.499243957359862	0.225217494021619	0.0291745674693831	0.0328981298510239	"S05"	0.676796720492512	"IS02"
"SCPEP1"	"SCPEP1"	-0.544629156967763	0.671192993783075	-0.0330996812184228	0.34425599787113	-0.476586726220411	-0.228072661788615	0.0865549456283207	0.473605726355044	-0.811172308788567	0.390850831038505	0.0463539630567885	0.56025684549198	"S05"	0.671192993783075	"IS02"
"GABARAP"	"GABARAP"	-0.130168537487131	0.663693126769428	0.0268431407579278	0.202937191127302	0.0651805837511404	-0.607404278751045	0.168782191754597	-0.723166013814055	-0.216717167068593	0.0687858981002567	0.208742463057416	-0.154587222693491	"S05"	0.663693126769428	"IS02"
"CYSTM1"	"CYSTM1"	0.275126564835055	0.661068575948923	-0.122182882396189	0.178832767092237	0.272672974736688	-0.239574434865616	0.100302039018117	-0.837835409579304	-0.318343025363972	-0.341251179820445	-0.00269538606897813	0.244037157876788	"S05"	0.661068575948923	"IS02"
"ASAH1"	"ASAH1"	-0.313192361501636	0.660860556098811	0.12950390627428	0.373550795035923	-0.26863499181238	0.000565347549503068	-0.565315116988276	0.014339646489162	-0.768612028505282	0.446273661322045	0.0755034904271038	0.466286045278923	"S05"	0.660860556098811	"IS02"
"FDX1"	"FDX1"	-0.0611834305194623	0.658750296113702	-0.237363674029384	0.148170495094398	0.044598850793488	-0.059454043142285	0.238610597184534	0.106778275436493	-0.39193236299042	-0.180598994284545	-0.0206496388520174	0.109402546982056	"S05"	0.658750296113702	"IS02"
"AGTRAP"	"AGTRAP"	0.409875090327514	0.657313149387568	-0.176426712233913	0.108309685276187	0.254547007260354	-0.240020143085036	0.124115725406867	-0.632041062737462	-0.461124001990896	-0.241969566217469	0.0196242219332287	0.296210056073652	"S05"	0.657313149387568	"IS02"
"CTSK"	"CTSK"	0.134173590941032	0.643080619890454	0.158351486810145	-0.176821602993239	-0.254762327902644	-0.114737711543714	-0.120384455704923	-0.0901119037283953	-0.224661569771644	-0.115477164635908	-0.168216323256839	0.484808253185355	"S05"	0.643080619890454	"IS02"
"LIPA"	"LIPA"	-0.712923103420137	0.642908474430268	0.203823997670189	0.340415968397334	-0.348309308975268	0.0159805878405111	-0.443034356657164	0.0952795017923235	-0.691930892264073	0.572748169790847	-0.00755620711876273	0.526516651105746	"S05"	0.642908474430268	"IS02"
"ACOT13"	"ACOT13"	-0.234620038006014	0.633936690921764	-0.0885784124753121	0.148860516282531	-0.0537252456013401	-0.223770540539596	0.154750456023108	0.235189386467796	-0.359398390211518	-0.154195287871325	-0.165140409463821	0.309498820649954	"S05"	0.633936690921764	"IS02"
"CHCHD10"	"CHCHD10"	-0.746212518918349	0.630368622424423	-0.144527785611086	0.595657747474222	0.00102330971934429	-0.378409146430728	0.268298780881322	0.150275693487142	-0.554855014529225	0.144063964396525	0.0741654081657425	-0.0337043621269495	"S05"	0.630368622424423	"IS02"
"MATK"	"MATK"	0.113194225312173	0.620729935183656	-0.273008633500047	-0.210089705369515	0.580011011068968	-0.0935520408746183	-0.0717990563380776	-0.111318528638749	-0.26971584898589	-0.291968761564392	-0.0925840993278593	0.282317000988914	"S05"	0.620729935183656	"IS02"
"NOP10"	"NOP10"	0.0857312635936939	0.617797711874767	-0.0307154805708645	0.425162885897753	0.38346537794649	-0.67186876872304	0.192201819317928	-0.35846333663033	-0.49944457227104	-0.285092988036411	-0.0838077376362831	0.0192097565759055	"S05"	0.617797711874767	"IS02"
"CTSA"	"CTSA"	-0.382653586423585	0.616002756153343	-0.185171767934863	0.514895419265835	-0.317112325712202	-0.0167210531550253	0.182796443083417	0.255284873620812	-0.808495144322553	0.328796319685413	0.0041115215486711	0.390350863389397	"S05"	0.616002756153343	"IS02"
"CNIH4"	"CNIH4"	0.426051560668587	0.610904582609948	0.0304193537728485	0.149336284667585	0.360275730012721	-0.146036660103256	0.119591329878656	-0.27231848517365	-0.463083301868676	-0.314606305039739	-0.32528775517309	0.105347317536754	"S05"	0.610904582609948	"IS02"
"GRN"	"GRN"	-0.715964872369254	0.609784130713098	0.0833070281516727	0.415486576506646	-0.350948655741215	0.430882249136633	0.071243473233851	0.405917292780853	-1.1048100472556	0.534638221774677	0.118443966980899	0.408911719091063	"S05"	0.609784130713098	"IS02"
"HEXB"	"HEXB"	-0.267335071843156	0.607589589852795	0.0492967266913785	0.301100161123817	-0.151013176809179	0.20910977383705	-0.0126417060135974	-0.0914673209536805	-0.876985965145624	0.110826501928831	0.0714427262800629	0.575364252454863	"S05"	0.607589589852795	"IS02"
"ATP6V1F"	"ATP6V1F"	-0.182583978152578	0.596384566285884	-0.0202394805723712	0.4874535312266	0.147062270459039	-0.588615246823874	-0.00239627608956456	-0.00429178277118016	-0.622127023577141	-0.109520724235152	0.0854121985568642	0.0962230726015127	"S05"	0.596384566285884	"IS02"
"HSPB1"	"HSPB1"	-0.319179428167863	0.592132048097229	0.122648491966829	0.177815391058966	-0.00424846206861412	0.0767129774755611	0.175268516802329	-0.0142000924016039	-0.603264076010526	0.0164776409268485	0.138032447109441	-0.0212240812230649	"S05"	0.592132048097229	"IS02"
"VKORC1"	"VKORC1"	0.234626713741967	0.581218487374269	-0.0384234917043816	0.279097580013198	0.112707679063355	-0.183375642474315	0.369474715331056	-0.9838471665359	-0.551764466360251	0.0846309122625519	0.0179302647608348	0.199111471100236	"S05"	0.581218487374269	"IS02"
"CD63"	"CD63"	0.0893733348643417	0.580817718459779	0.194676209845206	0.448983307920571	0.363395286149931	0.0306209819285247	-0.162134355839975	0.152376408121977	-1.06837992025898	0.0473126329822508	-0.208973034059127	0.154042740991769	"S05"	0.580817718459779	"IS02"
"PLA2G7"	"PLA2G7"	-0.188709157317001	0.576827453262028	-0.12806742884976	0.547473785679115	-0.140191940630482	-0.443025252880328	-0.28536577980277	0.0576495404852378	-0.537322720264818	0.0185584986353239	-0.0980097268112047	0.551232147737904	"S05"	0.576827453262028	"IS02"
"MDH1"	"MDH1"	-0.411265261170791	0.558115426211244	-0.223282633737701	0.322585930580469	-0.11833429253186	-0.0239253949187723	0.451451322056226	0.27299711639122	-0.533613053835423	0.108727218503567	-0.21522536519511	0.337055290188308	"S05"	0.558115426211244	"IS02"
